source_id,series_id,row_id,pixel_x,pixel_y,time_ps,normalized_signal,extraction_uncertainty,source_locator,series_mapping_status
ding_2022_fig1d_digitized,green_trace,green_trace:588,588,343.5,867.820069,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:589,589,343.5,871.972318,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:590,590,343.5,876.124567,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:591,591,343.5,880.276817,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:592,592,343.5,884.429066,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:593,593,343.5,888.581315,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:594,594,343.5,892.733564,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:595,595,343.5,896.885813,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:596,596,343.5,901.038062,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,green_trace,green_trace:597,597,343.0,905.190311,0.58857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:391,391,321.0,49.82699,0.71428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:392,392,326.0,53.979239,0.68571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:393,393,332.0,58.131488,0.65142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:394,394,335.5,62.283737,0.63142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:395,395,340.5,66.435986,0.60285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:396,396,343.5,70.588235,0.58571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:397,397,351.5,74.740484,0.54,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:398,398,356.0,78.892734,0.51428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:399,399,360.0,83.044983,0.49142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:400,400,365.5,87.197232,0.46,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:401,401,370.5,91.349481,0.43142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:402,402,373.0,95.50173,0.41714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:403,403,379.0,99.653979,0.38285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:404,404,385.5,103.806228,0.34571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:405,405,389.5,107.958478,0.32285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:406,406,396.0,112.110727,0.28571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:407,407,397.5,116.262976,0.27714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:408,408,405.0,120.415225,0.23428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:409,409,409.5,124.567474,0.20857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:410,410,412.0,128.719723,0.19428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:411,411,417.0,132.871972,0.16571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:412,412,422.0,137.024221,0.13714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:413,413,426.5,141.176471,0.11142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:414,414,430.5,145.32872,0.08857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:415,415,434.5,149.480969,0.06571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:416,416,438.5,153.633218,0.04285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:417,417,443.0,157.785467,0.01714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:418,418,446.0,161.937716,0.0,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:419,419,451.5,166.089965,-0.03142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:420,420,453.5,170.242215,-0.04285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:421,421,457.0,174.394464,-0.06285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:422,422,459.5,178.546713,-0.07714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:423,423,462.0,182.698962,-0.09142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:424,424,463.5,186.851211,-0.1,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:425,425,465.0,191.00346,-0.10857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:426,426,466.5,195.155709,-0.11714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:427,427,465.5,199.307958,-0.11142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:428,428,465.0,203.460208,-0.10857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:429,429,467.5,207.612457,-0.12285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:430,430,468.0,211.764706,-0.12571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:431,431,466.0,215.916955,-0.11428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:432,432,469.5,220.069204,-0.13428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:433,433,470.5,224.221453,-0.14,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:434,434,460.0,228.373702,-0.08,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:435,435,459.5,232.525952,-0.07714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:436,436,458.5,236.678201,-0.07142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:437,437,457.5,240.83045,-0.06571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:441,441,453.5,257.439446,-0.04285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:442,442,452.5,261.591696,-0.03714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:443,443,452.0,265.743945,-0.03428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:447,447,444.5,282.352941,0.00857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:448,448,444.0,286.50519,0.01142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:449,449,444.0,290.657439,0.01142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:451,451,439.0,298.961938,0.04,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:452,452,438.5,303.114187,0.04285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:453,453,437.5,307.266436,0.04857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:454,454,437.0,311.418685,0.05142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:458,458,439.0,328.027682,0.04,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:459,459,439.0,332.179931,0.04,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:460,460,440.5,336.33218,0.03142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:461,461,441.0,340.484429,0.02857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:462,462,446.5,344.636678,-0.00285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:463,463,447.5,348.788927,-0.00857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:464,464,449.0,352.941176,-0.01714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:465,465,455.0,357.093426,-0.05142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:466,466,456.0,361.245675,-0.05714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:467,467,457.0,365.397924,-0.06285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:468,468,463.0,369.550173,-0.09714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:469,469,464.5,373.702422,-0.10571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:470,470,465.0,377.854671,-0.10857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:472,472,471.0,386.15917,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:473,473,471.0,390.311419,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:477,477,471.0,406.920415,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:478,478,471.0,411.072664,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:495,495,471.0,481.6609,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:496,496,470.5,485.813149,-0.14,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:497,497,470.5,489.965398,-0.14,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:498,498,470.0,494.117647,-0.13714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:499,499,471.0,498.269896,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:500,500,466.0,502.422145,-0.11428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:501,501,465.0,506.574394,-0.10857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:502,502,464.0,510.726644,-0.10285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:503,503,463.0,514.878893,-0.09714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:505,505,458.0,523.183391,-0.06857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:506,506,457.0,527.33564,-0.06285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:507,507,456.0,531.487889,-0.05714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:508,508,455.5,535.640138,-0.05428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:511,511,451.5,548.096886,-0.03142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:512,512,450.5,552.249135,-0.02571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:513,513,450.5,556.401384,-0.02571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:514,514,449.5,560.553633,-0.02,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:519,519,451.5,581.314879,-0.03142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:520,520,452.5,585.467128,-0.03714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:521,521,453.5,589.619377,-0.04285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:522,522,453.5,593.771626,-0.04285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:525,525,458.0,606.228374,-0.06857143,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:526,526,459.0,610.380623,-0.07428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:527,527,460.0,614.532872,-0.08,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:528,528,460.5,618.685121,-0.08285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:531,531,464.0,631.141869,-0.10285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:532,532,464.5,635.294118,-0.10571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:533,533,465.5,639.446367,-0.11142857,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:534,534,466.5,643.598616,-0.11714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:538,538,470.0,660.207612,-0.13714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:539,539,470.0,664.359862,-0.13714286,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:540,540,470.5,668.512111,-0.14,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:541,541,471.0,672.66436,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:542,542,471.0,676.816609,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:545,545,301.5,689.273356,0.82571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:546,546,301.5,693.425606,0.82571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:547,547,301.5,697.577855,0.82571429,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:554,554,471.0,726.643599,-0.14285714,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:555,555,470.5,730.795848,-0.14,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
ding_2022_fig1d_digitized,blue_trace,blue_trace:556,556,469.5,734.948097,-0.13428571,0.011428571428571429,"Nature Communications 13, 285 (2022), Fig. 1d; color mapping remains open",OPEN_COLOR_TO_GRATING_PERIOD
