time_normalized,thermal_force_normalized,fourier_response_normalized,cattaneo_reference_normalized,cattaneo_numeric_normalized,linear_phi_response_normalized,nonlinear_C,nonlinear_Phi,nonlinear_Pi,trace_source_nonnegative,trace_observable_normalized,extended_energy_normalized,actual_delta_normalized,predicted_delta_normalized,ledger_closure_relative
3.54,0.46761674830729005,0.46761674830729005,0.5869989693464384,0.5869988768212923,0.367844831681226,0.2936723108393083,0.4249391179298871,0.0187337476353848,0.35626809112282537,0.3200661220023761,0.09437447748735682,7.879674190913732e-08,7.879674382120454e-08,4.874206558830364e-09
3.5500000000000003,0.4609741739066665,0.4609741739066665,0.5810134049861143,0.5810133132319367,0.36809241688202704,0.29350508844459117,0.42511668225025734,0.01677858176608431,0.3602354249536264,0.3244609318844345,0.09438792511220319,5.578939489547796e-08,5.578939686095605e-08,5.093990935570593e-09
3.56,0.45430566983030646,0.45430566983030646,0.5749951587749564,0.5749950677969087,0.36831929698143395,0.293333028790378,0.42527467911296823,0.014820281634866516,0.36410698260434965,0.32883443198012463,0.09439676830181651,3.275322318918583e-08,3.275322519438297e-08,5.276482455465321e-09
3.5700000000000003,0.44761161117980547,0.44761161117980547,0.568944569237727,0.5689444790409266,0.3685254592175009,0.2931561163375774,0.42541307794078215,0.012859000270974384,0.3679785402550731,0.33320793207581495,0.09440100170805123,9.69237903825082e-09,9.692381098299958e-09,5.495885613973234e-09
3.58,0.4408923744941983,0.4408923744941983,0.5628619767184925,0.5628618873080131,0.36871089199365653,0.29297433586801735,0.4255318496853061,0.010894890410317585,0.3718500979057963,0.3375814321715051,0.09440062081623536,-1.3388955485971188e-08,-1.3388953343292315e-08,5.786739132638825e-09
3.5900000000000003,0.43414833772877626,0.43414833772877626,0.5567477233614779,0.5567476347423489,0.368875584879356,0.2927876724854598,0.4256309668239477,0.008928104473773542,0.37572165555651976,0.3419549322671954,0.09439562195099717,-3.648656976551479e-08,-3.648656757202474e-08,5.9874836745649485e-09
3.6,0.4273798802338298,0.4273798802338298,0.5506021530918229,0.550602065269029,0.3690195286106679,0.2925961116166006,0.42571040335665944,0.006958794545709589,0.379593213207243,0.3463284323628856,0.0943860022818252,-5.9596226134606134e-08,-5.959622391155614e-08,6.123204612667551e-09
3.6100000000000003,0.420587382733308,0.4205873827333076,0.5444256115962344,0.5444255245747156,0.3691427150907954,0.2923996390120475,0.42577013480246634,0.0049871123527345275,0.3833472273723982,0.35065603328215916,0.09437175982835302,-8.271366122580837e-08,-8.271365894669258e-08,6.323868712656903e-09
3.62,0.41377122730340393,0.4137712273034044,0.5382184463035437,0.5382183600881943,0.3692451373905314,0.29219824074728334,0.4258101381957837,0.0030132092426879637,0.3871012415375532,0.35498363420143253,0.09435289346536709,-1.0583458726065587e-07,-1.0583458492439521e-07,6.51885459987502e-09
3.6300000000000003,0.4069317973510641,0.4069317973510641,0.5319810063651604,0.5319809209608307,0.3693267897486485,0.2919919032236083,0.4258303920825229,0.0010372361638754269,0.3908552557027084,0.35931123512070606,0.09432940292753063,-1.2895469357621092e-07,-1.2895469117578837e-07,6.7236073591261175e-09
3.64,0.4000694775924195,0.4000694775924195,0.5257136426354376,0.5257135580469317,0.3693876675722232,0.29178061316906406,0.42583087651599677,-0.0009406563554425974,0.39460926986786343,0.36363883603997943,0.09430128881382363,-1.5206964799896472e-07,-1.5206964555827316e-07,6.85033681162089e-09
3.6500000000000004,0.39318465403114683,0.39318465403114683,0.5194167076519319,0.5194166238840077,0.3694277674368939,0.2915643576393391,0.42581157305261574,-0.002920318227299968,0.3983632840330186,0.367966436959253,0.09426855259169019,-1.7517509842690515e-07,-1.7517509591683797e-07,7.0466302969617455e-09
3.66,0.38627771393675686,0.38627771393675686,0.5130905556155765,0.5130904726729459,0.36944708708705376,0.2913431240186549,0.4257724647473842,-0.00490159982400481,0.40197864827935026,0.37222380736977245,0.09423119660089246,-1.9826667414790666e-07,-1.9826667156363524e-07,7.24338567439869e-09
3.6700000000000004,0.3793490458228083,0.37934904582280793,0.5067355423707546,0.506735460258083,0.3694456254359777,0.29111690002063406,0.42571353614920104,-0.006884351997842492,0.40559401252568206,0.37648117778029205,0.09418922405706782,-2.2133998739404248e-07,-2.2133998477487198e-07,7.316221764483537e-09
3.68,0.3723990394250553,0.3723990394250553,0.5003520253852863,0.5003519441071925,0.36942338256588303,0.2908856736891473,0.42563477329596106,-0.008868426100494447,0.40920937677201363,0.3807385481908115,0.09414263905498363,-2.4439063500691915e-07,-2.4439063230405417e-07,7.510793854596467e-09
3.6900000000000004,0.365428085679526,0.365428085679526,0.4939403637303186,0.49394028329137424,0.3693803597279254,0.2906494333991439,0.4255361637094644,-0.01085367400216545,0.41282474101834543,0.3849959186013311,0.09409144657148825,-2.674141996311663e-07,-2.6741419691061125e-07,7.507357853249433e-09
3.7,0.3584365767005302,0.35843657670052975,0.48750091806012874,0.48750083846485903,0.36931655934212815,0.2904081678574607,0.4254176963901398,-0.012839948110412516,0.41644010526467706,0.3892532890118505,0.09403565246815591,-2.9040625171283807e-07,-2.9040624890289944e-07,7.686689539359316e-09
3.71,0.351424905758604,0.3514249057586044,0.48103405059183874,0.4810339718447202,0.3692319849972461,0.2901618661036126,0.4252793618115751,-0.01482710138866856,0.41989649269921114,0.39341649243952687,0.09397526349361972,-3.133623505402472e-07,-3.133623476945913e-07,7.703739540171977e-09
3.72,0.34439346725839,0.34439346725839,0.4745401250850371,0.47454004719049975,0.3691266414505638,0.2899105175105638,0.42512115191486827,-0.016814987374454145,0.42335288013374545,0.3975796958672034,0.09391028728559339,-3.362780462839998e-07,-3.3627804337342976e-07,7.785030900930102e-09
3.73,0.33734265671644903,0.3373426567164494,0.4680195068213225,0.4680194297837478,0.36900053462762805,0.2896541117854795,0.42494306010279803,-0.018803460197270853,0.4268092675682795,0.4017428992948798,0.09384073237257852,-3.591488812876298e-07,-3.5914887828132017e-07,7.932155228093149e-09
3.74,0.33027287073901573,0.33027287073901573,0.46147256258375213,0.46147248640747346,0.3688536716219145,0.28939263897045836,0.4247450812338133,-0.020792374596170112,0.4302656550028138,0.4059061027225563,0.09376660817525302,-3.819703916496664e-07,-3.8197038860473134e-07,7.913187243810145e-09
3.75,0.32318450699968687,0.32318450699968687,0.45489966063621395,0.4548995853255161,0.3686860606944283,0.2891260894432435,0.42452721161585477,-0.02278158593699149,0.4337220424373479,0.4100693061502326,0.09368792500754265,-4.0473810905550245e-07,-4.0473810597435186e-07,7.612701931922123e-09
3.7600000000000002,0.3160779642170534,0.3160779642170534,0.4483011707027086,0.4483010962618279,0.36849771127323994,0.28885445391791525,0.42428944899999854,-0.024770950229264264,0.4370000199925783,0.4141149355595149,0.09360469407736963,-4.2744756223456193e-07,-4.2744755907295936e-07,7.396468824444955e-09
3.77,0.30895364213227383,0.30895364213227383,0.44167746394655577,0.4416773903796794,0.36828863395295486,0.2885777234455654,0.4240317925739383,-0.026760324142767123,0.4402779975478086,0.418160564968797,0.09351692748708064,-4.500942784729789e-07,-4.500942752504448e-07,7.159686868059954e-09
3.7800000000000002,0.3018119414865866,0.3018119414865866,0.4350289129495136,0.4350288402607795,0.368058840494117,0.2882958894149495,0.4237542429553009,-0.028749565023740067,0.443555975103039,0.4222061943780792,0.09342463823355063,-4.726737854038321e-07,-4.7267378214492307e-07,6.894626115419042e-09
3.79,0.2946532639987694,0.2946532639987694,0.4283558916908224,0.4283558198843198,0.36780834382254796,0.2880089435531187,0.423456802184803,-0.030738530910743682,0.4468339526582693,0.4262518237873613,0.09332784020796171,-4.951816126308461e-07,-4.951816093088651e-07,6.708611491622554e-09
3.8000000000000003,0.2874780123425444,0.2874780123425444,0.42165877552616915,0.4216587046059366,0.3675371580286195,0.2877168779260359,0.4231394737192485,-0.032727080550160575,0.4501119302134997,0.4302974531966436,0.09322654819525639,-5.176132932410704e-07,-5.176132898391939e-07,6.572235549578142e-09
3.81,0.2802865901239248,0.2802865901239248,0.4149379411665719,0.4149378711365989,0.3672452983664609,0.28741968493916553,0.422802262424375,-0.03471507341133411,0.45319306790716246,0.4342027625939485,0.09312077787326449,-5.399643654702135e-07,-5.399643620102454e-07,6.407771225542311e-09
3.8200000000000003,0.2730794018585139,0.2730794018585139,0.4081937666571909,0.4081936975214167,0.36693278125310125,0.2871173573380501,0.4224451745675515,-0.0367023697013401,0.4562742056008254,0.4381080719912536,0.09301054581150425,-5.622303744096113e-07,-5.622303709085578e-07,6.227080076455016e-09
3.83,0.2658568529487521,0.2658568529487521,0.4014266313560648,0.40142656311837827,0.3665996242675458,0.2868098882088606,0.42206821781032605,-0.03868883037938696,0.4593553432944881,0.4420133813885585,0.0928958694696543,-5.844068736438057e-07,-5.844068700683811e-07,6.118040024968716e-09
3.8400000000000003,0.2586193496611104,0.2586193496611104,0.39463691591276934,0.3946368485770088,0.36624584614978717,0.2864972709789301,0.4216714012008356,-0.04067431717084011,0.46243648098815104,0.4459186907858636,0.09277676719570023,-6.064894267632237e-07,-6.064894231068603e-07,6.028733964916385e-09
3.85,0.2513672991032411,0.2513672991032411,0.38782500224700855,0.38782493581696165,0.3658714667997511,0.28617949941726856,0.4212547351660762,-0.042658692580866825,0.4655176186818138,0.44982400018316854,0.09265325822375439,-6.284736090572673e-07,-6.284736053578182e-07,5.8864032800518845e-09
3.8600000000000003,0.24410110920107572,0.24410110920107528,0.38099127352712936,0.3809912080065327,0.36547650727617736,0.28585656763505357,0.420818231504037,-0.04464181990769789,0.4683845932369527,0.45356703250356745,0.09252536267154769,-6.503550092629151e-07,-6.503550055030578e-07,5.781238287652613e-09
3.87,0.23682118867587976,0.2368211886758802,0.3741361141485716,0.3741360495411102,0.36506098979543516,0.28552847008610216,0.42036190337570695,-0.04662356325550264,0.47125156779209143,0.45731006482396613,0.09239310153759694,-6.721292310080118e-07,-6.721292272001408e-07,5.665385240550265e-09
3.8800000000000003,0.2295279470212642,0.2295279470212642,0.36725990971224115,0.3672598460215497,0.364624937730273,0.28519520156732586,0.41988576529694954,-0.0486037875468739,0.47411854234723033,0.46105309714436504,0.09225649669804586,-6.937918945876254e-07,-6.937918907055837e-07,5.59539785224379e-09
3.89,0.22222179448014864,0.22222179448014864,0.3603630470028256,0.36036298423248664,0.3641683756085047,0.2848567572191598,0.4193898331302616,-0.05058235853492021,0.47698551690236907,0.46479612946476373,0.09211557090318356,-7.153386384350924e-07,-7.153386344924036e-07,5.511639663435335e-09
3.9000000000000004,0.21490314202168667,0.21490314202168667,0.3534459139670333,0.3534458521205776,0.3636913291116292,0.2845131325259767,0.4188741240764064,-0.05255914281496236,0.47985249145750797,0.46853916178516264,0.09197034777363838,-7.367651208844972e-07,-7.367651168610018e-07,5.461028656035079e-09
3.91,0.20757240131815022,0.20757240131815022,0.3465088996917743,0.3465088387726808,0.3631938250733861,0.2841643233164761,0.41833865666593534,-0.05453400783583148,0.4824891837002384,0.47209887234332376,0.09182085179625138,-7.580670215723284e-07,-7.580670175423143e-07,5.316171239373495e-09
3.9200000000000004,0.20022998472177053,0.2002299847217701,0.3395523943822717,0.339552334393967,0.3626758914782465,0.2838103257640568,0.41778345075059975,-0.05650682191076704,0.48512587594296896,0.47565858290148505,0.09166710831963022,-7.792400434220026e-07,-7.792400392922386e-07,5.299732751907842e-09
3.93,0.1928763052415447,0.1928763052415447,0.3325767893401157,0.3325767302859742,0.3621375574598385,0.28345113638716685,0.4172085274946514,-0.058477454227912146,0.4877625681856994,0.4792182934596462,0.09150914354938419,-8.002799136569427e-07,-8.002799094763066e-07,5.223967354316453e-09
3.9400000000000004,0.18551177652000544,0.18551177652000544,0.3255824769412503,0.3255824188245935,0.3615788532993087,0.2830867520496348,0.4166139093660444,-0.06044577486040464,0.49039926042842996,0.4827780040178075,0.0913469845430443,-8.211823858822465e-07,-8.211823816435954e-07,5.1616438575328674e-09
3.95,0.17813681280995067,0.17813681280995067,0.3185698506139034,0.3185697934380009,0.36099981042361884,0.2827171699609784,0.4159996201275359,-0.062411654776061774,0.4930359526711604,0.48633771457596864,0.09118065920466907,-8.419432413891981e-07,-8.419432370888894e-07,5.10759924471966e-09
3.9600000000000004,0.17075182895114532,0.17075182895114532,0.31153930481645764,0.3115392485845248,0.3604004614037779,0.28234238767669634,0.41536568482769226,-0.06437496584665826,0.49542753815852975,0.4896940893872964,0.09101019627913978,-8.625582907789697e-07,-8.625582864021275e-07,5.0742567391400785e-09
3.97,0.16335724034698385,0.16335724034698385,0.30449123501525993,0.3044911797304602,0.3597808399530103,0.28196240309853476,0.41471212979180627,-0.06633558085679551,0.497819123645899,0.493050464198624,0.0908356253461468,-8.830233754197891e-07,-8.830233710041434e-07,5.000598936594315e-09
3.98,0.15595346294112505,0.1559534629411255,0.2974260376623782,0.29742598332782133,0.35914098092485935,0.2815772144747385,0.41403898261272354,-0.06829337351236174,0.5002107091332681,0.4964068390099517,0.09065697681386972,-9.033343691122742e-07,-9.033343646677826e-07,4.9200957220056615e-09
3.99,0.14854091319409674,0.14854091319409674,0.2903441101733003,0.2903440567920428,0.35848092031122647,0.28118682040027815,0.4133462721415921,-0.07024821844858162,0.5026022946206375,0.4997632138212795,0.09047428191235632,-9.234871795327226e-07,-9.234871750234225e-07,4.882905007591387e-09
4.0,0.1411200080598672,0.1411200080598672,0.283245850904581,0.2832457984796254,0.35780069524034724,0.2807912198170598,0.4126340284785283,-0.0721999912376563,0.5049938801080067,0.5031195886326071,0.09028757268660044,-9.434777496625246e-07,-9.434777450480235e-07,4.890948554632841e-09
4.01,0.13369116496239322,0.13369116496239364,0.2761316591314321,0.27613160766572736,0.35710034397470264,0.28039041201411163,0.41190228296321196,-0.07414856839599239,0.5071269124764044,0.5062537569393453,0.0900968819893249,-9.633020592036967e-07,-9.633020545367684e-07,4.844719578454405e-09
4.0200000000000005,0.12625480177214105,0.1262548017721406,0.2690019350252643,0.26900188452170537,0.3563799059088665,0.27998439662775104,0.4111510681654085,-0.07609382739102061,0.5092599448448022,0.5093879252460837,0.08990224347347095,-9.829561262580944e-07,-9.829561215564284e-07,4.783190102581369e-09
4.03,0.11881133678257896,0.11881133678257896,0.26185707963118066,0.26185703009260786,0.3556394215672902,0.27957317364173384,0.41038041787542684,-0.0780356466476034,0.5113929772131999,0.5125220935528219,0.08970369158439973,-1.0024360086458017e-06,-1.0024360038795838e-06,4.754635638260776e-09
4.04,0.11136118868664958,0.11136118868664958,0.2546974948454112,0.25469744627461177,0.35487893260202263,0.2791567433873798,0.40959036709451596,-0.07997390555403383,0.5135260095815974,0.51565626185956,0.08950126155180912,-1.021737805195766e-06,-1.021737800398864e-06,4.694846297809885e-09
4.05,0.10390477655321977,0.10390477655322021,0.24752358339271396,0.24752353579241923,0.35409848179036774,0.2787351065436787,0.40878095202520087,-0.08190848446762486,0.5156590419499951,0.5187904301662982,0.08929498938136866,-1.0408576573694983e-06,-1.0408576525203626e-06,4.658788535322674e-09
4.0600000000000005,0.09644251980350556,0.09644251980350511,0.24033574880371442,0.24033570217660255,0.35329811303247766,0.2783082641373791,0.407952210061566,-0.08383926471989002,0.5175215285155012,0.5216847705359531,0.08908491184607885,-1.0597917504823196e-06,-1.0597917455354422e-06,4.667782506975532e-09
4.07,0.08897483818748109,0.08897483818748109,0.23313439539221528,0.23313434974090874,0.3524778713488842,0.2778762175430516,0.4071041797794902,-0.08576612862131787,0.519384015081007,0.5245791109056077,0.08887106647735823,-1.0785363149523608e-06,-1.0785363099701225e-06,4.619444146254088e-09
4.08,0.08150215176026912,0.08150215176026912,0.2259199282324461,0.2259198835595129,0.35163780287796564,0.2774389684831357,0.406236900926834,-0.08768895946574018,0.5212465016465128,0.5274734512752622,0.08865349155586257,-1.0970876279381425e-06,-1.0970876229113126e-06,4.581976648545613e-09
4.09,0.07402488085851,0.07402488085851044,0.21869275313628253,0.2186927094442354,0.35077795487335206,0.27699651902796646,0.4053504144135862,-0.08960764153429623,0.5231089882120186,0.5303677916449169,0.08843222610204156,-1.1154420143794086e-06,-1.1154420093091333e-06,4.545530118029166e-09
4.1000000000000005,0.06654344607672126,0.06654344607672126,0.2114532766304176,0.21145323392171408,0.34989837570126686,0.27654887159577934,0.40444476230197307,-0.0915220600989946,0.5249714747775246,0.5332621320145717,0.08820730986643742,-1.1335958483849051e-06,-1.1335958432546057e-06,4.525686488143342e-09
4.11,0.05905826824363631,0.059058268243635866,0.20420190593349638,0.20420186421053949,0.3489991148378067,0.2760960289526954,0.40351998779653264,-0.09343210142587537,0.5265529439631401,0.5359003714141357,0.08797878331973019,-1.1515455544258701e-06,-1.1515455492320344e-06,4.510317250567199e-09
4.12,0.051569768398534194,0.05156976839853464,0.1969390489332095,0.1969390081983452,0.34808022286615803,0.27563799421268725,0.4025761352341608,-0.0953376527777731,0.5281344131487556,0.5385386108136998,0.08774668764253547,-1.1692876086127901e-06,-1.1692876033453866e-06,4.50479720833989e-09
4.13,0.044078367767557566,0.044078367767557566,0.18966511416334644,0.18966507441886693,0.3471417514737519,0.2751747708375232,0.40161325007413085,-0.09723860241668528,0.5297158823343712,0.5411768502132638,0.08751106471495942,-1.186818539805623e-06,-1.1868185345180385e-06,4.45525946989009e-09
4.140000000000001,0.03658448774001622,0.03658448774001578,0.18238051078082093,0.18238047202896118,0.3461837534493567,0.2747063626366936,0.40063137888809247,-0.09913483960574725,0.5312973515199868,0.5438150896128281,0.08727195710591688,-1.2041349310154548e-06,-1.2041349256652684e-06,4.443178481492306e-09
4.15,0.029088549844685344,0.029088549844685344,0.17508564854265296,0.17508561078559295,0.3452062826801087,0.2742327737673162,0.3996305693500508,-0.10102625461081657,0.5328788207056023,0.5464533290123921,0.08702940806221708,-1.2212334202649222e-06,-1.2212334148388827e-06,4.443081392335352e-09
4.16,0.02159097572609596,0.02159097572609596,0.16778093778291955,0.16778090102278315,0.34420939414848106,0.273754008734019,0.3986108702263348,-0.10291273870167071,0.5341703809162662,0.5488206343013512,0.08678346149742404,-1.2381107018094584e-06,-1.2381106963434078e-06,4.414831857005916e-09
4.17,0.014092187120814906,0.014092187120814906,0.1604667893896749,0.16046675362852986,0.3431931439291907,0.273270072388808,0.3975723313655518,-0.10479418415282038,0.5354619411269301,0.5511879395903103,0.08653416198049595,-1.2547635273307822e-06,-1.254763521823318e-06,4.389244672211528e-09
4.180000000000001,0.006592605833723569,0.006592605833723125,0.1531436147818367,0.15314358002169481,0.3421575891860445,0.2727809699309125,0.3965150036885377,-0.10667048424394242,0.5367535013375941,0.5535552448792695,0.08628155472421027,-1.2711887068805883e-06,-1.2711887013207663e-06,4.373718832188398e-09
4.19,-0.0009073462857071891,-0.0009073462857071891,0.1458118258860479,0.14581179212886372,0.34110278816872375,0.27228670690660917,0.395438939178306,-0.10854153325993575,0.538045061548258,0.5559225501682287,0.08602568557338092,-1.287383109893625e-06,-1.2873831043033037e-06,4.335755694838351e-09
4.2,-0.008407247367149063,-0.008407247367149063,0.13847183511349853,0.1384718023611718,0.34002880020950754,0.2717872892090299,0.3943441908699971,-0.11040722649060376,0.5393366217589219,0.5582898554571878,0.08576660099287244,-1.3033436663117959e-06,-1.3033436606611605e-06,4.27320302214523e-09
4.21,-0.01590667554314284,-0.015906675543142394,0.131124055336736,0.13112402359110814,0.3389356857199356,0.2712827230779466,0.3932308128408297,-0.1122674602299673,0.5403310113732918,0.5603729167849052,0.08550434805541701,-1.3190673674029485e-06,-1.3190673616735977e-06,4.225799722993442e-09
4.220000000000001,-0.023405208972831448,-0.02340520897283189,0.12376889986643311,0.12376886912929047,0.3378235061874092,0.270773015099536,0.3920988602000677,-0.11412213177521274,0.5413254009876616,0.5624559781126227,0.08523897442924329,-1.3345512667045645e-06,-1.334551260943946e-06,4.1451383926325566e-09
4.23,-0.030902425865687064,-0.030902425865687064,0.11640678242814792,0.1164067527012192,0.3366923241717344,0.2702581722061304,0.39094838907899176,-0.11597113942527894,0.5423197906020314,0.5645390394403401,0.0849705283655195,-1.3497924811062267e-06,-1.349792475302957e-06,4.075005754191669e-09
4.24,-0.03839790450523538,-0.03839790450523538,0.1090381171390443,0.1090380884240016,0.335542203301601,0.2697382016759413,0.3897794566208911,-0.11781438247908764,0.5433141802164012,0.5666221007680574,0.08469905868561974,-1.3647881915296312e-06,-1.3647881856800398e-06,4.009456361147683e-09
4.25,-0.045891223272779696,-0.045891223272779696,0.1016633184846018,0.10166329078306038,0.3343732082710048,0.2692131111327679,0.3885921209710758,-0.1196517612334217,0.544308569830771,0.5687051620957748,0.08442461476822015,-1.3795356438445205e-06,-1.3795356379421076e-06,3.9501421486474625e-09
4.26,-0.05338196067111557,-0.05338196067111513,0.0942828012953003,0.09428277460881831,0.33318540483560793,0.2686829085456858,0.38738644126690763,-0.1214831769804565,0.5450001980287,0.57049226773437,0.08414724653622899,-1.3940321496458408e-06,-1.3940321436997146e-06,3.886500131293373e-09
4.2700000000000005,-0.06086969534823855,-0.060869695348238995,0.0868969807232847,0.0868969550533635,0.33197885980904046,0.2681476022287153,0.38616247762786243,-0.12330853200494941,0.5456918262266292,0.5722793733729653,0.08386700444356056,-1.4082750870725302e-06,-1.4082750810801738e-06,3.826320899214187e-09
4.28,-0.06835400612104778,-0.06835400612104778,0.079506272219017,0.07950624756709986,0.3307536410591423,0.26760720084047096,0.3849202911456177,-0.12512772958109122,0.5463834544245582,0.5740664790115605,0.08358393946175621,-1.4222619014875315e-06,-1.4222618954674219e-06,3.756336699913088e-09
4.29,-0.07583447199903615,-0.07583447199903615,0.07211109150789963,0.07211106787537407,0.3295098175041446,0.26706171338378976,0.3836599438741772,-0.1269406739690258,0.5470750826224873,0.5758535846501556,0.08329810306646182,-1.4359901062688252e-06,-1.4359901002083855e-06,3.6962139343149764e-09
4.3,-0.0833106722079695,-0.08331067220796906,0.06471185456689942,0.06471183195509392,0.3282474591087948,0.26651114920534363,0.38238149882002775,-0.12874727041104408,0.5477667108204163,0.5776406902887508,0.0830095472237666,-1.449457283392297e-06,-1.4494572772856826e-06,3.6413471591093645e-09
4.3100000000000005,-0.09078218621355824,-0.09078218621355824,0.0573089776011412,0.0573089560113283,0.3269666368804193,0.26595551799523076,0.381085019932341,-0.13054742512745568,0.5481516890165785,0.579121792480738,0.08271832437641205,-1.4626610841117493e-06,-1.4626610779564346e-06,3.5895122515152603e-09
4.32,-0.09824859374510868,-0.09824859374510868,0.04990287702050455,0.04990285645389844,0.3256674228649313,0.2653948297865462,0.37977057209321274,-0.1323410453121457,0.5485366672127406,0.5806028946727252,0.08242448742987471,-1.4755992295695242e-06,-1.475599223357063e-06,3.5439415815377057e-09
4.33,-0.10570947481916632,-0.10570947481916632,0.042493969416193406,0.042493949873951,0.3243498901427762,0.26482909495493584,0.37843822110795206,-0.1341280391278211,0.5489216454089028,0.5820839968647125,0.08212808973833292,-1.4882695113377364e-06,-1.4882695050739445e-06,3.4963194524248394e-09
4.34,-0.11316440976313837,-0.11316440976313792,0.035082671537307084,0.0350826530205276,0.3230141128248224,0.26425832421813145,0.37708803369541777,-0.1359083157009545,0.5493066236050649,0.5835650990566996,0.08182918509052255,-1.500669791959508e-06,-1.5006697856798569e-06,3.4306189905530113e-09
4.3500000000000005,-0.12061297923889902,-0.12061297923889902,0.027669400267396636,0.027669382777121426,0.3216601660481917,0.2636825286354626,0.3757200774784078,-0.13768178511642762,0.5496916018012271,0.5850462012486869,0.08152782769548808,-1.512798005573468e-06,-1.5127979992360465e-06,3.389409577964775e-09
4.36,-0.12805476426637968,-0.12805476426638013,0.020254572601016742,0.02025455613823032,0.3202881259720334,0.26310171960735634,0.37433442097410236,-0.13944835841188585,0.5497677655081578,0.5862129726991567,0.08122407216823799,-1.5246521581357975e-06,-1.5246521517600191e-06,3.339100205923715e-09
4.37,-0.13548934624713516,-0.1354893462471347,0.012838605620269521,0.012838590185896987,0.3188980697732401,0.26251590887481085,0.3729311335845656,-0.14120794757180513,0.5498439292150885,0.5873797441496266,0.08091797351530863,-1.5362303280863632e-06,-1.5362303216589027e-06,3.297081696850588e-09
4.38,-0.1429163069878885,-0.1429163069878885,0.005421916471340403,0.005421902066250867,0.31749007564210613,0.26192510851885603,0.3715102855873093,-0.14296046552127967,0.5499200929220192,0.5885465156000965,0.08060958712024652,-1.5475306665707622e-06,-1.5475306601284318e-06,3.237692154563621e-09
4.390000000000001,-0.15033522872405666,-0.1503352287240571,-0.0019950776589605754,-0.001995091033957542,0.31606422277793045,0.26132933095999183,0.370071948125917,-0.1447058261195375,0.5499962566289499,0.5897132870505665,0.08029896872901231,-1.5585513979954335e-06,-1.5585513915176135e-06,3.1902950795572285e-09
4.4,-0.15774569414324865,-0.15774569414324865,-0.009411959566668857,-0.009411971910820676,0.31462059138456067,0.26072858895760903,0.3686161932007382,-0.14644394415318912,0.5500724203358806,0.5908800585010363,0.07998617443531746,-1.5692908201941913e-06,-1.5692908136590846e-06,3.154787778399965e-09
4.41,-0.16514728640873766,-0.16514728640873766,-0.01682831205413317,-0.01682832336674549,0.3131592626658819,0.2601228956093918,0.3671430936596479,-0.14817473532921635,0.5498393413335129,0.5917259391967634,0.07967126066589642,-1.5797473047474142e-06,-1.5797472981652434e-06,3.1153516648443456e-09
4.42,-0.1725395891829108,-0.1725395891829108,-0.024243717953481583,-0.02424372823391808,0.3116803188212493,0.25951226435069935,0.36565272318888065,-0.14989811626770821,0.5496062623311453,0.5925718198924906,0.07935428416572429,-1.5899192972873566e-06,-1.5899192906902858e-06,3.062057976520962e-09
4.430000000000001,-0.1799221866506866,-0.17992218665068704,-0.03165776015008839,-0.03165776939777054,0.3101838430408641,0.25889670895393335,0.36414515630393474,-0.15161400449435034,0.5493731833287776,0.5934177005882179,0.0790353019831847,-1.5998053177618266e-06,-1.5998053111582368e-06,3.0065571234764284e-09
4.44,-0.18729466354290317,-0.18729466354290317,-0.039070021606032665,-0.039070029820440964,0.3086699195010946,0.25827624352788126,0.36262046834055583,-0.15332231843267433,0.54914010432641,0.5942635812839451,0.07871437145519546,-1.6094039606145971e-06,-1.6094039539571217e-06,2.9739093028740675e-09
4.45,-0.19465660515968014,-0.19465660515968014,-0.04648008538356412,-0.046480092564235645,0.3071386333597405,0.25765088251704577,0.3610787354457989,-0.1550229773960751,0.5489070253240423,0.5951094619796722,0.07839155019229975,-1.618713894799284e-06,-1.6187138880994906e-06,2.9370333815898807e-09
4.46,-0.20200759739374183,-0.2020075973937414,-0.053887534668547364,-0.053887540815079064,0.3055900707512438,0.2570206407009541,0.35952003456916926,-0.1567159015796025,0.5483660140673162,0.5956296960719165,0.07806689606372752,-1.6277338640707795e-06,-1.6277338573494377e-06,2.8922259344899284e-09
4.470000000000001,-0.20934722675371373,-0.20934722675371417,-0.061291952793915395,-0.06129195790596089,0.30402431878184233,0.2563855331934482,0.3579444434538478,-0.15840101205153387,0.5478250028105901,0.5961499301641607,0.07774046718243488,-1.6364626870823962e-06,-1.6364626803163478e-06,2.85850162759519e-09
4.48,-0.21667508038738006,-0.21667508038738006,-0.06869292326309885,-0.06869292734037077,0.3024414655246721,0.25574557544195714,0.3563520406280038,-0.16007823074473532,0.547283991553864,0.5966701642564051,0.0774123218901292,-1.6448992572748455e-06,-1.6448992505156156e-06,2.8043028500585077e-09
4.49,-0.22399074610490516,-0.22399074610490516,-0.07609002977346109,-0.07609003281573012,0.3008416000148113,0.2551007832267524,0.35474290539619147,-0.16174748044781925,0.5467429802971379,0.5971903983486493,0.07708251874228401,-1.65304254323706e-06,-1.6530425363965832e-06,2.787626259478979e-09
4.5,-0.23129381240202182,-0.23129381240202182,-0.08348285623971133,-0.08348285824680637,0.299224812244273,0.25445117266018397,0.35311711783083677,-0.16340868479610227,0.5462019690404117,0.5977106324408936,0.07675111649315207,-1.6608915881927144e-06,-1.660891581337923e-06,2.744466639574901e-09
