country_code,year,EG.USE.PCAP.KG.OE,NY.GDP.PCAP.KD,NY.GDP.PCAP.PP.KD,SP.POP.TOTL
MO,2010,,74195.0577762344,130758.2806979,537000.0
MO,2011,,88168.9713699088,155385.324208541,549600.0
MO,2012,,93192.885853941,164239.261923457,567900.0
MO,2013,,99054.4980289716,174569.523171267,591900.0
MO,2014,,92383.8434915276,162813.439348589,621700.0
MO,2015,,69902.9605741233,123194.067291275,642900.0
MO,2016,,68391.3415491921,120530.052858314,652500.0
MO,2017,,75650.1261840452,133322.632677744,648400.0
MO,2018,,79178.6506290559,139541.157248769,658900.0
MO,2019,,75724.6078280261,133453.896026037,672000.0
MO,2020,,33853.7761550109,59662.4855864551,685400.0
MO,2021,,41634.2386139903,73374.4486829589,682500.0
MO,2022,,34000.7134128308,59921.441691873,677300.0
MO,2023,,59474.3964251614,104815.20003062,678800.0
MO,2024,,63377.2932129214,111693.502831434,687000.0
MR,2000,,1307.91078676112,5008.60806518774,2613441.0
MR,2001,,1265.81694335882,4847.41085992453,2678760.0
MR,2002,,1255.23785465583,4806.89853329148,2738655.0
MR,2003,,1311.83928290699,5023.65213216804,2802046.0
MR,2004,,1342.01926086998,5139.22552032468,2868664.0
MR,2005,,1422.08355395812,5445.82950903243,2939059.0
MR,2006,,1641.14052210995,6284.70209004217,3013660.0
MR,2007,,1567.52103874761,6002.77832134488,3093059.0
MR,2008,,1518.05671993749,5813.35608502791,3183269.0
MR,2009,,1472.73229282851,5639.78744910419,3284448.0
MR,2010,,1463.84763242531,5605.76388862715,3390965.0
MR,2011,,1476.23923867862,5653.21720092427,3502811.0
MR,2012,,1492.69966692583,5716.25195414285,3619034.0
MR,2013,,1506.66419033006,5769.72870902318,3734318.0
MR,2014,,1524.45340969502,5837.85203095508,3848514.0
MR,2015,,1558.84205473416,5969.54239289516,3965959.0
MR,2016,,1531.87725661699,5866.28144674129,4086657.0
MR,2017,,1580.01453100123,6050.62180325299,4210600.0
MR,2018,,1606.91539159026,6153.63790241704,4337685.0
MR,2019,,1609.15396170643,6162.21044455969,4467708.0
MR,2020,,1557.19511875153,5963.23549724988,4600131.0
MR,2021,,1524.11753502309,5836.56580821897,4734874.0
MR,2022,,1580.70391528747,6053.26178124768,4875637.0
MR,2023,,1638.99221583023,6276.47521075653,5022441.0
MR,2024,,1692.84166088843,6482.69016635936,5169395.0
MT,2024,,34501.7892727094,62398.4892388947,568847.0
MU,2024,,11918.8045212095,27844.8956114831,1245779.0
MV,2000,,7037.08546104613,13738.2809408875,282019.0
MV,2001,,6647.6503820039,12977.9990665612,286767.0
MV,2002,,7012.25568873173,13689.8065561949,291616.0
MV,2003,,7845.29307409315,15316.1192814998,296491.0
MV,2008,,9396.49733610486,18344.4866455436,336170.0
MV,2009,,8313.4098369723,16230.0089361263,348275.0
MV,2010,,8569.52494600725,16730.0144200167,360792.0
MV,2011,,9005.81391375104,17581.7676697752,373674.0
MV,2012,,8907.66134868182,17390.1474995422,386818.0
MV,2013,,9213.32791442475,17986.8907361645,400070.0
MV,2014,,9612.07861806739,18765.3592118344,413617.0
MV,2015,,9644.90655028145,18829.4481529112,428154.0
MV,2016,,9909.07669723415,19345.1792343541,443308.0
MV,2017,,10263.2991147672,20036.7165354949,458287.0
MV,2018,,10793.8941325367,21072.5805249694,473099.0
MV,2019,,11194.9253748064,21855.501224579,487731.0
MV,2020,,7295.60220956454,14242.9750701162,502118.0
MV,2021,,9759.2219360708,19052.6224904311,516154.0
MV,2022,,10939.9963271738,21357.8112511153,524106.0
MV,2023,,11439.5364342871,22333.0477138175,525994.0
MV,2024,,11798.791369146,23034.4098404839,527799.0
MW,2000,,418.592985038462,1239.39174838676,11315942.0
MW,2001,,388.260039763569,1149.58039601898,11593058.0
MW,2002,,385.308980237095,1140.84274642418,11880440.0
MW,2003,,397.224846758815,1176.12385998737,12181574.0
MW,2004,,408.064916052765,1208.2196975075,12500737.0
MW,2005,,410.267979592536,1214.7426419188,12840031.0
MW,2006,,417.877689776503,1237.27386519947,13198701.0
MW,2007,,445.254305419586,1318.33196397214,13576343.0
MW,2008,,465.55147298007,1378.42886690465,13976417.0
MW,2009,,489.631418790158,1449.72601522136,14395788.0
MW,2010,,508.088650552846,1504.37514113215,14826463.0
MW,2011,,517.833736624232,1533.22889572405,15265022.0
MW,2012,,512.74031797451,1518.14803849238,15709577.0
MW,2013,,525.357645516557,1555.50607410511,16161816.0
MW,2014,,539.562601918057,1597.56484331405,16621538.0
MW,2015,,539.605363240686,1597.69145324855,17085587.0
MW,2016,,538.221990810959,1593.59549264808,17557739.0
MW,2017,,544.795729220349,1613.0593571462,18039715.0
MW,2018,,553.528790902088,1638.91665761076,18528081.0
MW,2019,,569.866249371948,1687.28944917892,19025752.0
MW,2020,,559.447086086067,1656.43985192533,19533888.0
MW,2021,,569.968967322435,1687.59358179651,20047258.0
MW,2022,,560.635759714941,1659.95933825168,20568728.0
MW,2023,,557.03523965791,1649.29873234551,21104482.0
MW,2024,,551.95152347056,1634.24660266597,21655286.0
MY,2024,,11883.79127749,34116.2317848885,35557673.0
MZ,2024,,605.763481416969,1500.70758504856,34631766.0
NA,2024,,4032.40150676649,10276.3686426386,3030131.0
NE,2024,,589.085643279512,1795.65266888022,27032412.0
NG,2024,,2324.59702394542,7994.03754470824,232679478.0
NI,2024,,2290.31991989418,7661.09410113202,6916140.0
NP,2024,,1179.95499311034,5047.42449022702,29651054.0
NR,2000,,6079.9670062498,8846.08124781221,10168.0
NR,2001,,5690.157298319,8278.92548134223,10130.0
NR,2002,,5147.16201696177,7488.89152702519,10082.0
NR,2003,,5173.61228781975,7527.37549326971,10059.0
NR,2004,,4949.8909692212,7201.87093721601,10060.0
NR,2005,,4955.30929946913,7209.75436644373,10049.0
NR,2006,,5382.10161869099,7830.71818547398,10034.0
NR,2007,,4199.70508141733,6110.38387689914,10020.0
NR,2008,,5045.18472364491,7340.51910638777,10009.0
NR,2009,,4761.56658392323,6927.86734285808,10016.0
NR,2010,,4748.76539924078,6909.24218919312,10043.0
NR,2011,,5417.44487923767,7882.14105570292,10098.0
NR,2012,,6626.18317072945,9640.80144364362,10267.0
NR,2013,,6735.42128061862,9799.7380290632,10517.0
NR,2014,,7638.99065218892,11114.3912279587,10742.0
NR,2015,,7747.25584993607,11271.9122695363,10954.0
NR,2016,,7925.5779662048,11531.3630078665,11150.0
NR,2017,,7308.31758516515,10633.2766406018,11324.0
NR,2018,,7149.78109138393,10402.6131019197,11477.0
NR,2019,,7687.19643322519,11184.5284927206,11587.0
NR,2020,,7770.69883784016,11306.0207729999,11643.0
NR,2021,,8325.88214663427,12113.787764494,11709.0
NR,2022,,8260.97398991108,12019.3492868791,11801.0
NR,2023,,8150.43396263948,11858.5184696436,11875.0
NR,2024,,8218.72476802021,11957.8785504229,11947.0
OM,2024,,17347.2911298513,36721.0804548374,5281538.0
PA,2024,,17122.7168795289,36394.9235366316,4515577.0
PE,2024,,6732.27773809578,15708.8329440963,34217848.0
PG,2000,,1989.57882204274,3327.22485837041,5537064.0
PG,2001,,1920.78003889393,3212.17084845522,5728435.0
PG,2002,,1854.41831737462,3101.1924006365,5924003.0
PG,2003,,1832.67870314447,3064.83667344612,6123997.0
PG,2004,,1821.84741071002,3046.72321896172,6328041.0
PG,2005,,1875.82273480514,3136.98756942536,6535905.0
PG,2006,,1915.2349405788,3202.89763507367,6747720.0
PG,2007,,2000.9726186689,3346.27900337124,6963345.0
PG,2008,,1934.03201558753,3234.33247673,7183002.0
PG,2009,,2003.24109727039,3350.07263964739,7406438.0
PG,2010,,2140.50939027384,3579.63000710983,7633523.0
PG,2011,,2102.03192060639,3515.28312517363,7859346.0
PG,2012,,2139.48096660428,3577.91014722774,8081390.0
PG,2013,,2162.10592595591,3615.74646029074,8302698.0
PG,2014,,2391.3578028163,3999.13038811865,8523441.0
PG,2015,,2484.5963398603,4155.05563962107,8743246.0
PG,2016,,2557.09463030035,4276.29643263164,8961718.0
PG,2017,,2584.8883636271,4322.77662200998,9178714.0
PG,2018,,2518.45899317321,4211.68504310327,9394513.0
PG,2019,,2572.56177967896,4302.16255230002,9609010.0
PG,2020,,2438.61137922293,4078.15378358566,9815746.0
PG,2021,,2378.3893914666,3977.44297360749,10012896.0
PG,2022,,2467.24008628973,4126.03032145403,10203169.0
PG,2023,,2515.28575096589,4206.37834691367,10389635.0
PG,2024,,2566.91067057792,4292.71205430013,10576502.0
PH,2024,,3926.14900894495,10378.1717703535,115843670.0
PK,2024,,1635.08731167091,5502.0736120186,251269164.0
PR,2000,,26131.9630643584,37298.5450447133,3810605.0
PR,2001,,27722.3671872748,39568.5528383032,3818774.0
PR,2002,,27940.3826219734,39879.7295566967,3823701.0
PR,2003,,27937.8165922567,39876.0670237773,3826095.0
PR,2004,,30375.7895758237,43355.8226365269,3826878.0
PR,2005,,29815.216422231,42555.7081189669,3821362.0
PR,2006,,29519.7386759729,42133.9682748773,3805214.0
PR,2007,,29347.8460041613,41888.6232716478,3782995.0
PR,2008,,28976.1310520159,41358.0689136668,3760866.0
PR,2009,,28565.767919549,40772.3514249612,3740410.0
PR,2010,,28569.5077088001,40777.6892825687,3724465.0
PR,2011,,28706.0207514856,40972.5364074959,3693464.0
PR,2012,,28968.6942131352,41347.4542013586,3661045.0
PR,2013,,29115.3549161996,41556.7852350074,3631427.0
PR,2014,,29141.2038639816,41593.6798280708,3585017.0
PR,2015,,29242.041465085,41737.6068571153,3535167.0
PR,2016,,29326.5748761873,41858.2626698462,3480432.0
PR,2017,,29061.5563802711,41479.9977732034,3410837.0
PR,2018,,28808.8518638025,41119.3088051648,3290690.0
PR,2019,,29185.0969964707,41656.3291581369,3302691.0
PR,2020,,28144.713741876,40171.3744461738,3281591.0
PR,2021,,28416.4489370346,40559.226188957,3262731.0
PR,2022,,29643.6396279994,42310.8139725719,3220148.0
PR,2023,,30012.9055109463,42837.872737145,3203794.0
PR,2024,,30978.7473320338,44216.4333367133,3202521.0
PS,2000,,2436.01207739636,4520.88992531975,2922153.0
PS,2001,,2153.45735383203,3996.50878001821,2997784.0
PS,2002,,1836.98042481351,3409.17287422698,3075373.0
PS,2003,,2041.60484619659,3788.92652721128,3154969.0
PS,2004,,2426.41565630382,4503.08034061409,3236626.0
PS,2005,,2632.24627423958,4885.07252184444,3320396.0
PS,2006,,2540.26763083127,4714.37331793342,3406334.0
PS,2007,,2569.98434108953,4769.52328096801,3494496.0
PS,2008,,2685.98601828464,4984.80579890695,3591977.0
PS,2009,,2840.01594969395,5270.66331643219,3689099.0
PS,2010,,2927.08101953403,5432.24363072522,3786161.0
PS,2011,,3128.10811061384,5805.32115329251,3882986.0
PS,2012,,3237.91619995789,6009.10925822042,3979998.0
PS,2013,,3309.63120243098,6142.20204342591,4076708.0
PS,2014,,3227.84934482645,5990.42661523778,4173398.0
PS,2015,,3272.15432360708,6072.65031768549,4270092.0
PS,2016,,3483.09903532972,6464.13352537371,4367088.0
PS,2017,,3462.97986107136,6426.79521615335,4454805.0
PS,2018,,3417.79440837962,6342.9374800852,4569087.0
PS,2019,,3378.4346209191,6269.89134527985,4685306.0
PS,2020,,2922.46801084844,5423.68254653126,4803269.0
PS,2021,,3051.48607007995,5663.12160743584,4922749.0
PS,2022,,3099.9609010368,5753.08395899307,5043612.0
PS,2023,,2997.22694077849,5562.42442563953,5165775.0
PS,2024,,2258.20698667764,4190.90911333626,5289152.0
PW,2000,,12216.9793626185,15410.1740281683,19178.0
PW,2001,,12996.5090361666,16393.4521014909,19352.0
PW,2002,,13503.9227174315,17033.490272996,19503.0
PW,2003,,13111.7142001123,16538.7688424505,19659.0
PW,2004,,13456.8137686422,16974.0682933412,19820.0
PW,2005,,13845.7172322875,17464.6208167636,19819.0
PW,2006,,14037.3706523634,17706.3673621904,19593.0
PW,2007,,14346.8995831129,18096.7989531775,19302.0
PW,2008,,13759.0034121669,17355.2423019079,19009.0
PW,2009,,13113.5786666921,16541.1206311875,18709.0
PW,2010,,12933.0676102142,16313.4287679398,18396.0
PW,2011,,13758.7587383152,17354.9336767951,18078.0
PW,2012,,14289.7833891839,18024.7540996872,17765.0
PW,2013,,14184.0449521037,17891.3784371353,17648.0
PW,2014,,14725.8436432778,18574.7889489655,17715.0
PW,2015,,15938.3652222848,20104.2315379069,17770.0
PW,2016,,16179.3959628749,20408.2613269723,17797.0
PW,2017,,15612.6700180498,19693.4082379382,17812.0
PW,2018,,15545.7219371676,19608.9617027822,17814.0
PW,2019,,15606.4827634374,19685.6037989273,17798.0
PW,2020,,14673.8845975778,18509.2491855913,17792.0
PW,2021,,12932.0857060233,16312.190220013,17783.0
PW,2022,,12889.6216058288,16258.6271292912,17759.0
PW,2023,,13070.7944502154,16487.15375427,17727.0
PW,2024,,14666.5457772703,18499.9921921281,17695.0
PY,2024,,6670.6995656958,16367.4940166481,6929153.0
QA,2024,,62395.3113297112,111314.250355891,2857822.0
RO,2024,,12459.9112061891,40503.8323253789,19051804.0
RS,2024,,8580.26105823259,26900.7415340646,6586476.0
RU,2024,,11092.6337890625,41891.171875,143669648.0
RW,2024,,1043.15961499906,3325.00769683815,14256567.0
S1,2000,,8233.73342913905,15514.5363818178,15786741.0
S1,2001,,8334.94332625642,15729.0854144625,16017863.0
S1,2002,,8509.09600338007,16095.2953198447,16250203.0
S1,2003,,8809.07593512754,16725.5980095054,16441139.0
S1,2008,,10357.4606783297,19636.9550115867,17228345.0
S1,2009,,9809.37789211833,18696.6740492489,17398922.0
S1,2010,,9914.45968595479,19016.7659318866,17575200.0
S1,2011,,10066.3427831055,19390.3808189536,17748220.0
S1,2012,,10180.0751029745,19647.9643191463,17926451.0
S1,2013,,10195.8863691367,19725.1292380478,18107202.0
S1,2014,,10328.383721223,19992.2837971004,18292084.0
S1,2015,,10451.9964952878,20214.6306771707,18482578.0
S1,2016,,10529.0592324888,20323.0292175365,18671045.0
S1,2017,,10755.3448582832,20732.8384950461,18865506.0
S1,2018,,10991.2219783357,21165.1370912777,19084934.0
S1,2019,,11210.5608938361,21662.7739795661,19293697.0
S1,2020,,10333.0141438009,20101.6503085454,19472157.0
S1,2021,,10988.3149576582,21262.5948218682,19646549.0
S1,2022,,11682.1880704072,22478.8845331697,19852364.0
S1,2023,,12160.0587635306,23393.3466796632,20031262.0
S1,2024,,12794.3634985188,24725.3895821776,20193405.0
S2,2000,,3208.21888491744,5881.81676747283,2042274.0
S2,2001,,3193.57852227137,5877.75118308161,2069097.0
S2,2002,,3214.36683920705,5941.54718486772,2095273.0
S2,2003,,3236.8833823393,5969.03144612377,2120592.0
S2,2008,,3413.03941195594,6237.22081249056,2240739.0
S2,2009,,3363.38936959225,6128.78865472213,2262456.0
S2,2010,,3443.97974761278,6266.69938542944,2289399.0
S2,2011,,3527.86024214419,6402.09924410503,2320899.0
S2,2012,,3517.62486668208,6386.94052753522,2351924.0
S2,2013,,3584.67594496285,6531.90012102663,2382931.0
S2,2014,,3664.67145222981,6710.09392298631,2414338.0
S2,2015,,3761.06673610832,6896.50177083272,2445989.0
S2,2016,,3851.98445284976,7044.71064474168,2477794.0
S2,2017,,3950.29303336273,7249.20252559116,2509999.0
S2,2018,,4006.76552928832,7370.26163890891,2542009.0
S2,2019,,4011.32445225678,7345.58196205993,2568656.0
S2,2020,,3563.03524602951,6398.88980378789,2595522.0
S2,2021,,3430.07442035851,6133.27337662878,2625493.0
S2,2022,,3673.22544665674,6703.99054222771,2656049.0
S2,2023,,3890.39488708922,7145.20419623831,2689224.0
S2,2024,,3983.82503549085,7314.41647178348,2722467.0
S3,2000,,10553.7062607061,17296.2228314479,3956229.0
S3,2001,,10690.3702191644,17587.9901132672,3987087.0
S3,2002,,11027.3598401094,18212.1604431284,4018796.0
S3,2003,,11605.4238812576,19401.6022436606,4050990.0
S3,2008,,14177.6922464874,24276.688065702,4124966.0
S3,2009,,13623.5304132425,23444.9921052209,4146899.0
S3,2010,,13697.4264360568,23751.9862978379,4173335.0
S3,2011,,13731.3218758813,23879.7224145257,4201107.0
S3,2012,,14203.8255539522,24784.9475718502,4228445.0
S3,2013,,14327.5751136155,25141.1881792488,4257682.0
S3,2014,,14600.729767324,25633.4033879208,4286546.0
S3,2015,,14497.8798625347,25404.134970126,4314191.0
S3,2016,,13962.4303282906,24339.8256633701,4341333.0
S3,2017,,13778.886010068,23920.5893237126,4366140.0
S3,2018,,13827.9207659533,24024.8178299696,4407658.0
S3,2019,,13836.1810586697,24095.6268884397,4443134.0
S3,2020,,12507.6012734005,22222.115107616,4459302.0
S3,2021,,13353.2168994617,23495.1590735021,4479167.0
S3,2022,,15259.8516050593,27023.5574621428,4497310.0
S3,2023,,16520.5066629775,29600.9530687074,4519904.0
S3,2024,,18643.3738062746,33971.5525013977,4539060.0
S4,2000,,8345.85013891228,16811.3428576562,9788238.0
S4,2001,,8462.07721821462,17039.3162165268,9961679.0
S4,2002,,8607.0452021325,17362.7308684968,10136134.0
S4,2003,,8857.86466448506,17897.0165687635,10269557.0
S4,2008,,10341.1289954056,20642.7124569961,10862640.0
S4,2009,,9697.48344356645,19493.3000281391,10989567.0
S4,2010,,9827.79279523027,19867.3807612748,11112466.0
S4,2011,,10048.9525362804,20400.5925129711,11226214.0
S4,2012,,10062.238765035,20484.2211190429,11346082.0
S4,2013,,10035.6505283227,20455.8345932464,11466589.0
S4,2014,,10136.4144598495,20672.6945499764,11591200.0
S4,2015,,10359.1167773921,21083.6921175309,11722398.0
S4,2016,,10667.3498101902,21627.6861621069,11851918.0
S4,2017,,11078.920682682,22394.7899889508,11989367.0
S4,2018,,11423.9568368891,23016.1225593731,12135267.0
S4,2019,,11766.3686894514,23776.9773929696,12281907.0
S4,2020,,10967.167100197,22204.358146968,12417333.0
S4,2021,,11725.9484104048,23632.4052569572,12541889.0
S4,2022,,12090.2779307406,24168.7876712146,12699005.0
S4,2023,,12357.3872788898,24612.8870286862,12822134.0
S4,2024,,12591.7678646757,25138.8563350085,12931878.0
SA,2024,,25123.0122060281,63194.4332528832,35300280.0
SB,2000,,1747.71795607153,2277.11363831224,440469.0
SB,2001,,1577.65519966257,2055.53771375159,449125.0
SB,2002,,1504.84671895171,1960.67504793326,457671.0
SB,2003,,1573.84348435767,2050.57140389822,466154.0
SB,2008,,1911.18969015528,2490.10207495758,508790.0
SB,2009,,1930.46287614922,2515.21324036507,518141.0
SB,2010,,2058.95691648883,2682.62900140516,532968.0
SB,2011,,2132.02844199392,2777.83439007893,552945.0
SB,2012,,2105.91423758379,2743.8100151451,573606.0
SB,2013,,2136.72116177034,2783.94856666363,594945.0
SB,2014,,2085.16067273086,2716.77005403122,616908.0
SB,2015,,2045.47721526649,2665.06620679799,639415.0
SB,2016,,2084.24845745225,2715.58152252659,662379.0
SB,2017,,2075.36705302305,2704.00988015555,685672.0
SB,2018,,2061.8996970669,2686.46317027984,709101.0
SB,2019,,2043.09139778307,2661.95770893588,728147.0
SB,2020,,1930.65510307199,2515.46369413305,744498.0
SB,2021,,1880.5519827183,2450.18399709553,762591.0
SB,2022,,1788.61727922057,2330.40164523401,781066.0
SB,2023,,1795.88798697142,2339.87469992347,800005.0
SB,2024,,1806.38367324387,2353.54960111186,819198.0
SC,2000,,11703.7535246117,20633.6746950761,81131.0
SC,2001,,11427.9413083015,20147.4187656167,81202.0
SC,2002,,11218.2606464315,19777.7525249721,83723.0
SC,2003,,10677.9692081272,18825.2206936189,82781.0
SC,2008,,12473.2921769121,21990.3685269705,86956.0
SC,2009,,12116.3783687977,21361.1307875284,87298.0
SC,2010,,12313.5566919249,21708.7554506566,89770.0
SC,2011,,13843.7116081878,24406.4129764105,87441.0
SC,2012,,14135.0010570653,24919.955210328,88303.0
SC,2013,,14050.3135581314,24770.6514591794,89949.0
SC,2014,,14395.6158118771,25379.4180707013,91359.0
SC,2015,,15333.1051727105,27032.2083880002,93419.0
SC,2016,,16962.6753972731,29905.1347389952,94677.0
SC,2017,,17921.5731976918,31595.6680570505,95843.0
SC,2018,,18628.1862276696,32841.4242467381,96762.0
SC,2019,,19481.6461053742,34346.0708923483,97625.0
SC,2020,,17048.361729788,30056.1994300968,98462.0
SC,2021,,17005.0422063679,29979.8272686091,99258.0
SC,2022,,15471.2109575418,27275.6883819803,119878.0
SC,2023,,16286.8557867673,28713.6672353088,119773.0
SC,2024,,16612.6374865452,29288.019181519,121354.0
SD,2024,,578.38916015625,1861.39794921875,50448963.0
SG,2024,,68129.6960402288,134548.764138482,6036860.0
SL,2000,,727.240914632596,1981.5060863596,4423611.0
SL,2001,,642.036645844304,1749.35086270429,4692716.0
SL,2002,,766.788693742901,2089.26152672652,4971435.0
SL,2003,,806.066489012144,2196.28134480717,5177687.0
SL,2004,,829.759768928304,2260.83818892177,5355717.0
SL,2005,,842.906030904902,2296.65767816581,5501712.0
SL,2006,,859.824260714965,2342.75461064658,5624466.0
SL,2007,,872.68836234614,2377.80530040404,5749352.0
SL,2008,,882.54147817868,2404.65198710572,5894722.0
SL,2009,,872.23959352481,2376.58254446039,6055646.0
SL,2010,,902.769891411394,2459.76814343236,6222714.0
SL,2011,,950.760763054593,2590.52839404167,6387251.0
SL,2012,,1025.04366004502,2792.92626459232,6551080.0
SL,2013,,1146.81973456475,3124.72832355066,6714051.0
SL,2014,,1032.23789355905,2812.5283210882,6876385.0
SL,2015,,964.575980888989,2628.17058065746,7037655.0
SL,2016,,1002.77862282013,2732.26093913215,7205328.0
SL,2017,,1010.54694071207,2753.42719762222,7379299.0
SL,2018,,1015.6678297205,2767.38003296688,7554563.0
SL,2019,,1046.96778078594,2852.66269829967,7731991.0
SL,2020,,1010.25294614757,2752.62615355663,7912558.0
SL,2021,,1045.7661615758,2849.38865839009,8094602.0
SL,2022,,1077.08884538507,2934.7332634039,8276807.0
SL,2023,,1113.86837500697,3034.94608192505,8460512.0
SL,2024,,1137.29005648131,3098.76290446676,8642022.0
SM,2000,,55806.8967854415,77149.4185798293,26799.0
SM,2001,,58173.2673485907,80420.7725451516,27143.0
SM,2002,,57615.3840607029,79649.5350498753,27491.0
SM,2003,,59090.2064374385,81688.3814188309,27843.0
SM,2004,,58393.1973140469,80724.8114711728,29457.0
SM,2005,,59049.5507985237,81632.1776324722,29836.0
SM,2006,,60604.3235393604,83781.550199101,30184.0
SM,2007,,62776.9178275821,86785.0210208274,31211.0
SM,2008,,61572.7157847481,85120.2897275883,31662.0
SM,2009,,52873.2443236949,73093.8341489444,33066.0
SM,2010,,49672.6753589594,68669.2549485757,33270.0
SM,2011,,46450.0042070199,64214.120906595,32620.0
SM,2012,,42082.5364542056,58176.3797454761,33469.0
SM,2013,,42293.4679807917,58467.9789128485,33041.0
SM,2014,,42492.831738275,58743.5863890151,32655.0
SM,2015,,43146.8035302005,59647.6600146934,32897.0
SM,2016,,43886.1965081114,60669.8228947966,33101.0
SM,2017,,43057.7582484571,59524.5606827202,33825.0
SM,2018,,42818.6755959614,59194.04440794,34522.0
SM,2019,,43525.4039798176,60171.0506033928,34663.0
SM,2020,,40506.8341853183,55998.0734625278,34770.0
SM,2021,,46834.1172363873,64745.1322795901,34252.0
SM,2022,,51277.3242468583,70887.5780565982,33755.0
SM,2023,,51323.7741002928,70951.7919690715,33860.0
SN,2024,,1517.61838829684,4477.81736836258,18501984.0
SO,2000,,233.032393086303,702.850071117661,8838713.0
SO,2001,,239.839074088089,723.37973295059,9198493.0
SO,2002,,248.636454000924,749.913550912524,9550063.0
SO,2003,,257.910337235953,777.884552733128,9909157.0
SO,2004,,266.257271856551,803.059780580226,10280998.0
SO,2005,,275.457040797983,830.807245939502,10644228.0
SO,2006,,284.47078986532,857.993655902122,10975502.0
SO,2007,,294.210404466601,887.369352235607,11322582.0
SO,2008,,304.741448811237,919.132083453107,11663084.0
SO,2009,,317.038184814662,956.220325392593,11961201.0
SO,2010,,329.970504936872,995.225555512017,12261756.0
SO,2011,,349.577449077711,1054.36214979093,12348830.0
SO,2012,,369.617204753489,1114.8041489283,12461160.0
SO,2013,,397.108796344814,1197.72166459722,12869594.0
SO,2014,,417.516796906402,1259.27432882605,13339491.0
SO,2015,,445.583080073396,1343.92517439594,13806963.0
SO,2016,,458.92147682461,1384.15517410124,14348740.0
SO,2017,,506.501098879426,1527.66029071648,14916629.0
SO,2018,,498.981065013918,1504.97908203481,15452487.0
SO,2019,,494.444039712384,1491.29493918405,16030971.0
SO,2020,,462.867053737278,1396.05544674978,16651191.0
SO,2021,,461.627830726021,1392.31782053371,17271431.0
SO,2022,,460.046226685238,1387.54753732191,17801897.0
SO,2023,,464.72106952561,1401.64735228455,18358615.0
SO,2024,,467.269910194458,1409.33492233283,19009151.0
SR,2024,,7246.25768221495,19179.101839106,634431.0
SS,2012,59.2749172998602,1069.19619080938,,10756240.0
SS,2013,60.5484890514934,1165.16202707495,,11166275.0
SS,2014,62.1484252216993,1197.09491969479,,11235073.0
SS,2015,76.3915617802014,1080.14718624765,,11107561.0
ST,2000,,959.938180991352,3852.89042721453,144018.0
ST,2001,,973.424252100436,3907.0192818698,146375.0
ST,2002,,982.32906557627,3942.76040695115,149922.0
ST,2003,,1036.86196260207,4161.63833167542,153814.0
ST,2008,,1214.14114724792,4873.1813112046,173793.0
ST,2009,,1225.60541902997,4919.19529822865,177853.0
ST,2010,,1216.3502521663,4882.04796466341,181802.0
ST,2011,,1214.96130276731,4876.47315792145,185649.0
ST,2012,,1225.6945255615,4919.55294386577,189439.0
ST,2013,,1263.70423995281,5072.11200195866,193148.0
ST,2014,,1301.32146445028,5223.09572886388,196767.0
ST,2015,,1298.10946596396,5210.2037755431,200291.0
ST,2016,,1342.533807689,5388.5091334891,203689.0
ST,2017,,1375.59403284199,5521.20249597413,206970.0
ST,2018,,1413.84348618541,5674.72379094011,210187.0
ST,2019,,1420.66008316091,5702.08347071236,213392.0
ST,2020,,1430.84119299096,5742.94724858826,217435.0
ST,2021,,1428.28676097975,5732.69456061536,221961.0
ST,2022,,1403.23356704678,5632.13890715047,226305.0
ST,2023,,1380.60169416257,5541.3016760535,230871.0
ST,2024,,1373.27082138436,5511.87785469752,235536.0
SV,2024,,4576.55846613444,11647.0234480127,6338193.0
SX,2009,,37548.9474627441,50980.9400838983,33491.0
SX,2010,,38403.0705201664,52140.59965779,33794.0
SX,2011,,39615.1371367338,53786.2462000327,34267.0
SX,2012,,39298.9873567827,53357.003462797,35023.0
SX,2013,,38889.7715088035,52801.4031054792,35854.0
SX,2014,,38623.1999405819,52439.4736756048,36672.0
SX,2015,,37839.6283815163,51375.6032503737,37471.0
SX,2016,,37428.7027557069,50817.6814942681,38249.0
SX,2017,,33945.4185182499,46088.3583839152,38996.0
SX,2018,,31047.7241050626,42154.1020267504,39712.0
SX,2019,,33877.976645467,45996.7912346922,40385.0
SX,2020,,28920.3773007159,39265.7616790568,41008.0
SX,2021,,29834.6350068383,40507.0672411717,41571.0
SX,2022,,33523.6042042737,45515.6528430026,42139.0
SX,2023,,34300.9630414348,46571.08813424,42749.0
SX,2024,,34840.1808133458,47303.1946453277,43350.0
SZ,2024,,3866.37127926695,10386.2145717572,1242822.0
T3,2024,,3037.56299208501,10015.7953971077,736401764.0
T4,2024,,10241.9890248099,20684.2265655327,2114653077.0
T5,2024,,2329.35958665331,9307.06752508413,1677384532.0
T6,2024,,1588.93961326571,4872.91556737875,1289936286.0
T7,2024,,10509.1101785927,32713.0152698707,459982788.0
TC,2007,,37466.1822614725,21878.8206013071,26270.0
TC,2008,,38854.1075698814,22689.3160133769,27427.0
TC,2009,,29988.5997375172,17512.1977777876,28588.0
TC,2010,,29111.8729223189,17000.2227766463,29739.0
TC,2011,,29363.9475927366,17147.424764127,30846.0
TC,2012,,27441.3335987017,16024.6915652254,32127.0
TC,2013,,26477.5410719582,15461.873511271,33653.0
