transaction_id,award_id,recipient_name,recipient_uei,action_date,transaction_amount_usd,award_type,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics_code,naics_description,psc_code,psc_description,transaction_description,primary_place_of_performance
292030192,89243324PFE000742,"COHERENT NA, INC.",EB6LPDELZEW1,2024-09-30,0.0,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",5860,"STIMULATED COHERENT RADIATION DEVICES, COMPONENTS, AND ACCESSORIES",COHERENT SAPPHIRE 532-300 CW CDRH USB LASER SYSTEM WITH HEATSINK AND COOLING FAN ACCESSORY CLOSEOUT,"{'city_name': 'PLYMOUTH', 'congressional_code': '06', 'country_name': 'UNITED STATES', 'county_code': '163', 'county_name': 'WAYNE', 'location_country_code': 'USA', 'state_code': 'MI', 'state_name': 'Michigan', 'zip4': '4252', 'zip5': '48170'}"
292030198,89243324PFE000751,MICROMERITICS INSTRUMENT CORPORATION,E76EZRS5G4B3,2024-09-30,0.0,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,6640,LABORATORY EQUIPMENT AND SUPPLIES,CLOSEOUT ASAP 2020 PLUS AUTOMATIC PHYSISORPTION ANALYZER AND COMPONENT PARTS,"{'city_name': 'MORGANTOWN', 'congressional_code': '02', 'country_name': 'UNITED STATES', 'county_code': '061', 'county_name': 'MONONGALIA', 'location_country_code': 'USA', 'state_code': 'WV', 'state_name': 'West Virginia', 'zip4': '2353', 'zip5': '26505'}"
292030220,89243324PFE000783,"APEX INSTRUMENTS, INCORPORATED",HHL1BRB7F2V3,2024-09-30,0.0,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,6640,LABORATORY EQUIPMENT AND SUPPLIES,APEX ISOKINETIC SAMPLING SYSTEM: CLOSEOUT,"{'city_name': 'FUQUAY VARINA', 'congressional_code': '13', 'country_name': 'UNITED STATES', 'county_code': '183', 'county_name': 'WAKE', 'location_country_code': 'USA', 'state_code': 'NC', 'state_name': 'North Carolina', 'zip4': '9310', 'zip5': '27526'}"
292030230,89243324PFE000795,49CHESTNUT LLC,ECLMHG6B3V55,2024-09-30,16723.0,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,423690,OTHER ELECTRONIC PARTS AND EQUIPMENT MERCHANT WHOLESALERS,5860,"STIMULATED COHERENT RADIATION DEVICES, COMPONENTS, AND ACCESSORIES","QUANTUM CASCADE LASER (QCL) FOR NITRIC OXIDE SENSING: TO INCLUDE 1 RT-CW-DFB-QCL-40 - HIGH POWER, CW, DFB LASER; CHOSEN FROM INVENTORY; THERMOELECTRICALLY COOLED; POWER: >25 MW; LINE WIDTH EXPECTED TO BE A FEW MHZ. TO TUNE TO AND THRU1927.3 CM-1","{'city_name': 'BROOKLINE', 'congressional_code': '04', 'country_name': 'UNITED STATES', 'county_code': '021', 'county_name': 'NORFOLK', 'location_country_code': 'USA', 'state_code': 'MA', 'state_name': 'Massachusetts', 'zip4': '7602', 'zip5': '02445'}"
292030244,89243324PFE000812,HITACHI ENERGY USA INC.,HK2JHK5LJE42,2024-09-30,150198.13,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,513210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),EV ESSENTIAL/EV ENERGY MAP SHAPEFILE SOFTWARE HITACHI VELOCITY SUITE PERIOD OF PERFORMANCE 10/01/2024 THROUGH 09/30/2025,"{'city_name': 'MORGANTOWN', 'congressional_code': '02', 'country_name': 'UNITED STATES', 'county_code': '061', 'county_name': 'MONONGALIA', 'location_country_code': 'USA', 'state_code': 'WV', 'state_name': 'West Virginia', 'zip4': '2353', 'zip5': '26505'}"
292030248,89243324PFE000818,"GOVAGE, INC.",W15NRENL43K9,2024-09-30,75825.77,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,6640,LABORATORY EQUIPMENT AND SUPPLIES,OMNISTAR GSD 350 O2 GAS ANALYSIS SYSTEM,"{'city_name': 'HAZELWOOD', 'congressional_code': '01', 'country_name': 'UNITED STATES', 'county_code': '189', 'county_name': 'SAINT LOUIS', 'location_country_code': 'USA', 'state_code': 'MO', 'state_name': 'Missouri', 'zip4': '2703', 'zip5': '63042'}"
292030250,89243324PFE000820,SINTEF AS,MBCJWBFTQC56,2024-09-30,620072.0,PURCHASE ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",H235,EQUIPMENT AND MATERIALS TESTING- SERVICE AND TRADE EQUIPMENT,"SINTEF POST-COMBUSTION SOLVENT-BASED CO2 CAPTURE TECHNOLOGY FOR SOLVENT DEGRADATION STUDIES, EMISSION MEASUREMENT TECHNIQUES, AND DEVELOPMENT OF NEW ANALYTICAL METHODS FOR ASSOCIATED NEWLY IDENTIFIED COMPONENTS.","{'city_name': None, 'congressional_code': None, 'country_name': 'NORWAY', 'county_code': None, 'county_name': None, 'location_country_code': 'NOR', 'state_code': None, 'state_name': None, 'zip4': None, 'zip5': None}"
292031048,89243424FEE000364,ENERGY TECHNOLOGY ALLIANCE LLC,WDTLX4NKRKC8,2024-09-30,239485.97,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SCIENTIFIC, ENGINEERING AND TECHNICAL SUPPORT (SETS) FOR ENVIRONMENT, SAFETY, & HEALTH OFFICE. MOD P00002- 6 MONTH EXTENSION","{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '2542', 'zip5': '20024'}"
292031054,89243424FEE000372,ENERGY TECHNOLOGY ALLIANCE LLC,WDTLX4NKRKC8,2024-09-30,1190535.0,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SCIENTIFIC, ENGINEERING AND TECHNICAL SUPPORT (SETS) FOR WIND ENERGY TECHNOLOGIES OFFICE. P00004 IS TO EXTEND THE PERIOD OF PERFORMANCE.","{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '2542', 'zip5': '20024'}"
292031065,89243424FEE000385,ENERGY TECHNOLOGY ALLIANCE LLC,WDTLX4NKRKC8,2024-09-30,872682.7,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SCIENTIFIC, ENGINEERING AND TECHNICAL SUPPORT (SETS) FOR DOE EERE BUILDING TECHNOLOGIES OFFICE (BTO), ZERO ENERGY READY HOME (ZERH)","{'city_name': 'GOLDEN', 'congressional_code': '07', 'country_name': 'UNITED STATES', 'county_code': '059', 'county_name': 'JEFFERSON', 'location_country_code': 'USA', 'state_code': 'CO', 'state_name': 'Colorado', 'zip4': '3017', 'zip5': '80401'}"
292031068,89243424FEE000394,ENERGY TECHNOLOGY ALLIANCE LLC,WDTLX4NKRKC8,2024-09-30,300000.0,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SCIENTIFIC, ENGINEERING AND TECHNICAL SUPPORT (SETS) FOR HYDROGEN AND FUEL CELL TECHNOLOGIES OFFICE - 6-MONTH EXTENSION TO BASE YEAR.","{'city_name': 'GOLDEN', 'congressional_code': '07', 'country_name': 'UNITED STATES', 'county_code': '059', 'county_name': 'JEFFERSON', 'location_country_code': 'USA', 'state_code': 'CO', 'state_name': 'Colorado', 'zip4': '1973', 'zip5': '80401'}"
292031069,89243424FEE000395,ENERGY TECHNOLOGY ALLIANCE LLC,WDTLX4NKRKC8,2024-09-30,500000.0,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SCIENTIFIC, ENGINEERING AND TECHNICAL SUPPORT (SETS) FOR THE GEOTHERMAL TECHNOLOGIES OFFICE. MOD P00002- 6 MONTH EXTENSION","{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '2542', 'zip5': '20024'}"
292031072,89243424FEE000399,ENERGY TECHNOLOGY ALLIANCE LLC,WDTLX4NKRKC8,2024-09-30,131275.0,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SCIENTIFIC, ENGINEERING AND TECHNICAL SUPPORT (SETS) FOR THE BUILDING TECHNOLOGIES OFFICE. MOD P00004 IS TO EXTEND THE PERIOD OF PERFORMANCE.","{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '2542', 'zip5': '20024'}"
292031123,89243424FEE000458,"RACK-WILDNER & REESE, INC.",U3M3JLGJLQ63,2024-09-30,432100.0,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541820,PUBLIC RELATIONS AGENCIES,R699,SUPPORT- ADMINISTRATIVE: OTHER,"U.S. DEPARTMENT OF ENERGY (DOE), EERE, STRATEGIC ENGAGEMENT AND OUTREACH SUPPORT SERVICES (SEOSS) FOR THE DAS OF SUSTAINABLE TRANSPORTATION AND FUELS OFFICE - COMMUNICATIONS PROJECTS SUPPORT FOR THE DEPUTY ASSISTANT SECRETARY OF TRANSPORTATION AND SU","{'city_name': 'GOLDEN', 'congressional_code': '07', 'country_name': 'UNITED STATES', 'county_code': '059', 'county_name': 'JEFFERSON', 'location_country_code': 'USA', 'state_code': 'CO', 'state_name': 'Colorado', 'zip4': '1973', 'zip5': '80401'}"
292031124,89243424FEE000459,"RACK-WILDNER & REESE, INC.",U3M3JLGJLQ63,2024-09-30,76748.0,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541820,PUBLIC RELATIONS AGENCIES,R699,SUPPORT- ADMINISTRATIVE: OTHER,"U.S. DEPARTMENT OF ENERGY (DOE), OFFICE OF ENERGY EFFICIENCY AND RENEWABLE ENERGY (EERE), STRATEGIC ENGAGEMENT AND OUTREACH SUPPORT SERVICES FOR HYDROGEN AND FUEL CELL TECHNOLOGIES OFFICE.","{'city_name': 'GOLDEN', 'congressional_code': '07', 'country_name': 'UNITED STATES', 'county_code': '059', 'county_name': 'JEFFERSON', 'location_country_code': 'USA', 'state_code': 'CO', 'state_name': 'Colorado', 'zip4': '3017', 'zip5': '80401'}"
292031128,89243424FEE000463,ENERGY TECHNOLOGY ALLIANCE LLC,WDTLX4NKRKC8,2024-09-30,513186.8,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SCIENTIFIC, ENGINEERING AND TECHNICAL SUPPORT (SETS) FOR THE BUILDING TECHNOLOGIES OFFICE.","{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '0102', 'zip5': '20585'}"
292035197,89303023FPA400002,"CHEROKEE NATION STRATEGIC PROGRAMS, L.L.C.",PQNNHF72NNM6,2024-09-30,0.0,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541330,ENGINEERING SERVICES,R499,SUPPORT- PROFESSIONAL: OTHER,THE PURPOSE OF THIS MODIFICATION IS TO DESCOPE THE WEBSITE DEVELOPMENT SERVICES FROM THE ORDER.,"{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '0102', 'zip5': '20585'}"
292035317,89303024CIG000008,"RABALAIS & ASSOCIATES, P.L.L.C.",U4A6ZDYVL8Y9,2024-09-30,10000000.0,DEFINITIVE CONTRACT,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541199,ALL OTHER LEGAL SERVICES,R418,SUPPORT- PROFESSIONAL: LEGAL,"THE CONTRACTOR SHALL PROVIDE A COMPREHENSIVE REPORT OR SERIES OF REPORTS, TO COMMENT UPON IDENTIFIED DEFICIENCIES IN AND TO MAKE RECOMMENDATIONS FOR IMPROVEMENT TO THE DEPARTMENT OF ENERGY'S (DOES), LOAN PROGRAM OFFICE (LPO) DUE DILIGENCE PROCES","{'city_name': 'HOUSTON', 'congressional_code': '38', 'country_name': 'UNITED STATES', 'county_code': '201', 'county_name': 'HARRIS', 'location_country_code': 'USA', 'state_code': 'TX', 'state_name': 'Texas', 'zip4': '3411', 'zip5': '77019'}"
292035410,89303024FET000018,"MAXIMUS FEDERAL SERVICES, INC.",TREKW6J3QSF5,2024-09-30,100000.0,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,561422,TELEMARKETING BUREAUS AND OTHER CONTACT CENTERS,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",CALL ORDER FOR IT SERVICES UNDER BPA 89303024AET00003.,"{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '0102', 'zip5': '20585'}"
292035417,89303024FGC000011,S C & A INC,FD83JSMSL9K1,2024-09-30,726937.04,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541620,ENVIRONMENTAL CONSULTING SERVICES,R499,SUPPORT- PROFESSIONAL: OTHER,"THE CONTRACTOR SHALL PROVIDE RESEARCH AND ANALYSIS IN THE DEVELOPMENT OF TRANSMISSION GUIDANCE, POTENTIAL UPDATES TO DOE'S NEPA REGULATIONS, UPDATES TO NEPA DATA SYSTEMS, AND ASSIST IN THE PREPARATION OF GUIDANCE TO FACILITATE MORE EFFICIENT AND","{'city_name': 'ARLINGTON', 'congressional_code': '08', 'country_name': 'UNITED STATES', 'county_code': '013', 'county_name': 'ARLINGTON', 'location_country_code': 'USA', 'state_code': 'VA', 'state_name': 'Virginia', 'zip4': '5411', 'zip5': '22201'}"
292035452,89303024FIM000140,ACCENTURE FEDERAL SERVICES LLC,C47BNA8GM833,2024-09-30,8166.69,BPA CALL,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),THE PURPOSE OF THIS MODIFICATION IS TO PROVIDE INCREMENTAL FUNDING.,"{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '0001', 'zip5': '20585'}"
292035481,89303024FLP400057,"SKADDEN, ARPS, SLATE, MEAGHER & FLOM LLP",UTZBGKZUJS43,2024-09-30,102375.0,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541110,OFFICES OF LAWYERS,R418,SUPPORT- PROFESSIONAL: LEGAL,PROGRAMMATIC AND DISTRESSED ASSETS LEGAL SERVICES,"{'city_name': 'NEW YORK', 'congressional_code': '12', 'country_name': 'UNITED STATES', 'county_code': '061', 'county_name': 'NEW YORK', 'location_country_code': 'USA', 'state_code': 'NY', 'state_name': 'New York', 'zip4': '2177', 'zip5': '10001'}"
292035612,89303024FMA400898,THE MATTHEWS GROUP INC,GHDAN1FNERA8,2024-09-30,7865761.14,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,Z2AB,REPAIR OR ALTERATION OF CONFERENCE SPACE AND FACILITIES,"REQUISITION 24MA000619 WAS ISSUED FOR A NEW TASK ORDER TO PROVIDE ALL LABOR, MATERIALS, EQUIPMENT AND SUPERVISION FOR THE RENOVATION OF THE GERMANTOWN BATHROOMS, PART 2, AT THE DEPARTMENT OF ENERGY HQS GERMANTOWN BUILDING FOR THE FIRM FIXED PRICE OF","{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '0610', 'zip5': '20585'}"
292036304,89303124CEM000003,"CHENEGA ARCHITECTURE AND DESIGN SOLUTIONS, LLC",F22YM6F7WNH2,2024-09-30,182954.75,DEFINITIVE CONTRACT,Department of Energy,Department of Energy,Department of Energy,Department of Energy,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,C1AA,ARCHITECT AND ENGINEERING- CONSTRUCTION: OFFICE BUILDINGS,PORTSMOUTH/PADUCAH PROJECT OFFICE BUILDING 1017 FIRST FLOOR RENOVATION DESIGN.,"{'city_name': 'LEXINGTON', 'congressional_code': '06', 'country_name': 'UNITED STATES', 'county_code': '067', 'county_name': 'FAYETTE', 'location_country_code': 'USA', 'state_code': 'KY', 'state_name': 'Kentucky', 'zip4': '1870', 'zip5': '40513'}"
292036551,89303319FEM400104,RRC - JGMS NHO LLC,SAXBE5P8WFK4,2024-09-30,0.0,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541620,ENVIRONMENTAL CONSULTING SERVICES,F999,OTHER ENVIRONMENTAL SERVICES,CLOSE OUT,"{'city_name': 'WEXFORD', 'congressional_code': '17', 'country_name': 'UNITED STATES', 'county_code': '003', 'county_name': 'ALLEGHENY', 'location_country_code': 'USA', 'state_code': 'PA', 'state_name': 'Pennsylvania', 'zip4': '8368', 'zip5': '15090'}"
292036878,89303323FEM400377,"APTIM FEDERAL SERVICES, LLC",JT9NZ8J1KQF5,2024-09-30,2000000.0,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,F999,OTHER ENVIRONMENTAL SERVICES,"TASK ORDER FOR DEACTIVATION, DECOMMISSIONING, AND REMOVAL OF THE ION BEAM FACILITY LOCATED AT LOS ALAMOS NATIONAL LABORATORY IN LOS ALAMOS, NEW MEXICO.","{'city_name': 'LOS ALAMOS', 'congressional_code': '03', 'country_name': 'UNITED STATES', 'county_code': '028', 'county_name': 'LOS ALAMOS', 'location_country_code': 'USA', 'state_code': 'NM', 'state_name': 'New Mexico', 'zip4': '0004', 'zip5': '87545'}"
292036885,89303323FEM400388,"TEKPRO SUPPORT SERVICES, LLC",G6WGYB8SKE53,2024-09-30,0.0,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,561499,ALL OTHER BUSINESS SUPPORT SERVICES,F999,OTHER ENVIRONMENTAL SERVICES,ENVIRONMENTAL MANAGEMENT CONSOLIDATED BUSINESS CENTER ENERGY TECHNOLOGOY ENGINEERING CENTER (ETEC) BUSINESS AND ADMINISTRATIVE SUPPORT SERVICES,"{'city_name': 'SIMI VALLEY', 'congressional_code': '26', 'country_name': 'UNITED STATES', 'county_code': '111', 'county_name': 'VENTURA', 'location_country_code': 'USA', 'state_code': 'CA', 'state_name': 'California', 'zip4': '1080', 'zip5': '93063'}"
292037352,89303724FEM400308,"DNI EMERGING TECHNOLOGIES, LLC",MKAQAB8ECG69,2024-09-30,49295.45,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,R699,SUPPORT- ADMINISTRATIVE: OTHER,THE PURPOSE OF THIS MODIFICATION IS TO OBLIGATE FUNDING TO CLIN 00002.,"{'city_name': 'AIKEN', 'congressional_code': '02', 'country_name': 'UNITED STATES', 'county_code': '003', 'county_name': 'AIKEN', 'location_country_code': 'USA', 'state_code': 'SC', 'state_name': 'South Carolina', 'zip4': '0001', 'zip5': '29802'}"
292037754,89303924FEM400059,"CENTRAL PLATEAU CLEANUP COMPANY, LLC",J4TDNRDMRMZ3,2024-09-30,75000.0,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Defense,Department of the Navy,562910,REMEDIATION SERVICES,Z1PD,MAINTENANCE OF WASTE TREATMENT AND STORAGE FACILITIES,"HANFORD CPCC TASK ORDER 8 - NAVY REACTOR COMPARTMENT PROGRAM TASK ORDER.  THE PURPOSE OF THIS MODIFICATION IS TO ISSUE A NOTICE-TO-PROCEED AND NOT-TO-EXCEED VALUE OF $75,000.00 TO TO-08 FOR THE PUGET SOUND NAVAL SHIPYARD (PSNS) CP-23-003 FY 2024 LE","{'city_name': 'RICHLAND', 'congressional_code': '04', 'country_name': 'UNITED STATES', 'county_code': '005', 'county_name': 'BENTON', 'location_country_code': 'USA', 'state_code': 'WA', 'state_name': 'Washington', 'zip4': '3534', 'zip5': '99352'}"
292037929,89304223FEM400000,IDAHO ENVIRONMENTAL COALITION LLC,LQ5ZLNE3EM27,2024-09-30,0.0,DELIVERY ORDER,Department of Energy,Department of Energy,Department of Energy,Department of Energy,562910,REMEDIATION SERVICES,F999,OTHER ENVIRONMENTAL SERVICES,"IDAHO CLEANUP PROJECT (ICP) END STATE CONTRACT THE PURPOSE OF THIS MODIFICATION IS TO DEFINITIZE WORK SCOPE RELATING TO ULTRA SONIC TESTING UNDER TASK ORDER (TO)-3.2, INTEGRATION AND MISSION CONTINUITY. PREVIOUSLY UNDER MODIFICATION P00028 (DATED MA","{'city_name': 'IDAHO FALLS', 'congressional_code': '02', 'country_name': 'UNITED STATES', 'county_code': '019', 'county_name': 'BONNEVILLE', 'location_country_code': 'USA', 'state_code': 'ID', 'state_name': 'Idaho', 'zip4': '1808', 'zip5': '83402'}"
292048275,89603023F0025,CELLCO PARTNERSHIP,CK77N4SCAJD3,2024-09-30,31604.72,DELIVERY ORDER,Department of Energy,Federal Energy Regulatory Commission,Department of Energy,Federal Energy Regulatory Commission,517312,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),DE11,IT AND TELECOM - MOBILE DEVICE AS A SERVICE,WIRELESS PHONE SERVICES AND EQUIPMENT MOD TO FUND EQUIPMENT AND VOICE SERVICES EXERCISE OPTION 1 FOR PHONE SERVICES AND PURCHASES DE-OB FUNDS ADMIN RE-OB OF FUNDS,"{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '0001', 'zip5': '20426'}"
292048311,89603023F0070,"LUMEN TECHNOLOGIES GOVERNMENT SOLUTIONS, INC.",LL22S1ELLY93,2024-09-30,-230020.39,DELIVERY ORDER,Department of Energy,Federal Energy Regulatory Commission,Department of Energy,Federal Energy Regulatory Commission,517110,WIRED TELECOMMUNICATIONS CARRIERS,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,"AWARD OF EIS MTIPS TASK ORDER MOD ISSUED TO CHANGE POP, INCREASE COST, AND REMOVE ITEMS MOD TO ADD SERVICES RE-ALIGNMENT OF FUNDS MOD","{'city_name': 'WASHINGTON', 'congressional_code': '98', 'country_name': 'UNITED STATES', 'county_code': '001', 'county_name': 'DISTRICT OF COLUMBIA', 'location_country_code': 'USA', 'state_code': 'DC', 'state_name': 'District Of Columbia', 'zip4': '0001', 'zip5': '20426'}"
