prime_award_id,prime_award_internal_id,subaward_id,subaward_number,action_date,action_fiscal_year_derived,amount_usd,recipient_name,description
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,990932,146637,2022-06-08,2022,43700.0,RAND WORLDWIDE SUBSIDIARY INC,FY-22 LEICA SOFTWARE MAINTENANCE (KSO & NRF)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998232,146633,2022-06-08,2022,127360.0,ASSURANCE DATA INC,FY22 MALWARE DETENTION SANDBOX SERVERS (FIREEYE X6500):
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303669,146624,2022-06-09,2022,46057.9,LOGISTICS365 INC,VIDEO GENERATOR/PROTOCOL ANALYZER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304901,146769,2022-06-09,2022,167664.0,"MIRION TECHNOLOGIES (CANBERRA), INC.",DETECTOR
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309776,146271,2022-06-09,2022,95297.0,AMERICAN FABRICATION INC,TRANSITION SHIELD WATERFALL FEATURE COMPONENTS AND FABRICATION OF PIPING SYSTEM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2310037,146771,2022-06-09,2022,31138.65,WAYGATE TECHNOLOGIES USA LP,BORESCOPE CABLE AND TIPS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,982604,130684-0090,2022-06-09,2022,130444.0,"BECHTEL PLANT MACHINERY, INC.",BPMI FUNDS TRANSFER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,983787,146604,2022-06-09,2022,218750.0,DEPENDABLE TOOL & DIE CO INC,CLEANING PROBES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,989902,146697,2022-06-09,2022,38755.87,NEFF EXPANSION NE LLC,(ATIP - FORSYTHE) ROBOTIC ARM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,990973,130684-0091,2022-06-09,2022,187635.0,"BECHTEL PLANT MACHINERY, INC.",BPMI FUNDS TRANSFER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002480,146566,2022-06-10,2022,38457.8,CLAYTON ENGINEERING CO,LEM TRANSDUCER SPARES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307460,146823,2022-06-10,2022,40810.0,"MIRION TECHNOLOGIES (CANBERRA), INC.",IN-VIVO CHAIR
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300123,146592,2022-06-13,2022,47094.56,GHA TECHNOLOGIES INC,FY22 PTCS LAPTOP REFRESH
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303101,146660,2022-06-13,2022,214150.04,LOGISTICS365 INC,NETWORK FAILURE PREVENTION TOOL (VIAVI) MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985141,130684-0093,2022-06-13,2022,151500.0,"BECHTEL PLANT MACHINERY, INC.",BPMI FUNDS TRANSFER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,988882,145652,2022-06-13,2022,83980.9,"PITTSBURGH FLUID SYSTEMS, LLC",LOPATKA - PALM III COOLING WATER PANEL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991347,130684-0092,2022-06-13,2022,606000.0,"BECHTEL PLANT MACHINERY, INC.",BPMI FUNDS TRANSFER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994869,145853,2022-06-13,2022,429400.0,MCFARLAND TECHNOLOGY INC,TWO (2) SUBCONTRACTOR PERSONNEL TO PROVIDE CLEARED ONSITE SOFTWARE PROGRAMMING A
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997003,146298,2022-06-13,2022,111506.09,"ABBA TECHNOLOGIES, INC.",FY22 - FY20 HPC MAINTENANCE RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999663,146659,2022-06-13,2022,196337.0,"VIDEO DYNAMICS, INC.",FY22 VBRICK INFRASTRUCTURE - ENCODER HW REPLACEMENT / REFRESH
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302528,146284,2022-06-14,2022,135525.78,GARRISON FIRE & RESCUE CORP.,TURNOUT GEAR ES 5 YEAR SWAP
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301469,138177-0006,2022-06-15,2022,120362.32,WISETEK SOLUTIONS INC,AIS SCRAPPING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305651,145540,2022-06-15,2022,62172.0,REXEL USA INC,NEW STOCK ITEMS FOR POWER DISTRIBUTION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,990713,146793,2022-06-15,2022,65481.18,STERLING COMPUTERS CORPORATION,RACKMOUNTED PCS FOR DE/DT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303444,141756-0044,2022-06-16,2022,40600.0,GEL LABORATORIES LLC,ANALYZE BIOASSAY SAMPLES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992341,146842,2022-06-16,2022,86439.42,"RALPH W. EARL CO., INC.",HAPTION VIRTUOSE 6D TAO
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995146,146135-0006,2022-06-16,2022,649789.0,"GRM KONTRACTING, LLC",1717 GENERAL CONSTRUCTION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297840,146867,2022-06-17,2022,39936.8,"W.W. GRAINGER, INC.",SITE-IM SHOP/QC PRESSURE MODULE ORDER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000335,146632,2022-06-20,2022,1709720.0,"WESTWIND COMPUTER PRODUCTS, INC.",FY22 HP ZBOOK FIREFLY G8 AND PERIPHERALS:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308684,146877,2022-06-20,2022,116086.0,PI PHYSIK INSTRUMENTE LP,SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303532,146134-0003,2022-06-21,2022,271100.0,FACILITY SUPPORT SERVICES LLC,1717 GENERAL CONSTRUCTION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303986,145999,2022-06-21,2022,1639713.86,MULTI-PHASE CONTRACTING CORP.,HULL INSULATION 2022-2024
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307971,146734,2022-06-21,2022,75857.0,FLUKE ELECTRONICS CORP,PRESSURE MEASUREMENT MODULES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,982746,146623,2022-06-21,2022,773228.36,STERLING COMPUTERS CORPORATION,FY22 DELL EMC POWERSCALE (BE KS)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985766,146634,2022-06-21,2022,143471.96,STERLING COMPUTERS CORPORATION,FY22 HCL ENDPOINT MANAGER (PATCHING) -BIGFIX
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,989877,146585,2022-06-21,2022,39498.04,STERLING COMPUTERS CORPORATION,EATON LITHIUM UPS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301227,146547,2022-06-22,2022,241303.44,"MHF PACKAGING SOLUTIONS, LLC","722423-4 FT. X 4 FT. X 6 FT. STEEL BOX WITH CLIPS, BRM MODEL COO90-ST/IP-1, PART"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302668,146826,2022-06-22,2022,83140.0,OHIO TRANSMISSION LLC,SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305511,146815,2022-06-22,2022,69672.23,"GREEN MOUNTAIN ELECTRIC SUPPLY, INC.",SITE OHARA UWZ CONDUIT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306157,146174,2022-06-22,2022,49265.0,"ECKERT & ZIEGLER ANALYTICS, INC",CHEMISTRY-RH HEALTH SOURCES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998443,146606,2022-06-22,2022,990000.0,MCFARLAND TECHNOLOGY INC,TEXTUAL DATA MANAGEMENT SYSTEM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000196,146744,2022-06-23,2022,153845.38,COLOSSAL CONTRACTING LLC,CH CORE/NEXUS SWITCH REPLACEMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001575,146343,2022-06-23,2022,131306.0,MTS SYSTEMS CORPORATION,PURCHASE OF TWO (2) MTS LANDMARK TABLE TOP LOAD FRAMES.
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303796,140911-0007,2022-06-23,2022,37600.0,"THE M&P LAB, INC.",MASTER AGREEMENT FOER WORK AUTHORIZATIONS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981448,146401,2022-06-23,2022,46000.0,CARAHSOFT TECHNOLOGY CORP,FY22 DOCAVE BACKUP AND RECOVERY MAINTENANCE RENEWAL - POP 7/1/22-6/30/23
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,987118,146375,2022-06-23,2022,1047788.17,STERLING COMPUTERS CORPORATION,FY22 DFD CISCO SERVERS IN ACCORDANCE WITH ATTACHED TECHNICAL SPECIFICATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995977,146773,2022-06-23,2022,30068.53,DYNAMIC SYSTEMS INC,FY22 SYMANTEC ENDPOINT ENCRYPTION:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997081,146949,2022-06-23,2022,39225.0,"OHIO VALLEY INDUSTRIAL SERVICES, INC",MEYERS - LOOP 29 INSULATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999110,145697,2022-06-23,2022,2398518.26,COLOSSAL CONTRACTING LLC,CISCO SMARTNET MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302943,140911-0008,2022-06-24,2022,37600.0,"THE M&P LAB, INC.",MASTER AGREEMENT FOER WORK AUTHORIZATIONS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308199,146602,2022-06-27,2022,286790.42,"ORION TECHNOLOGIES, LLC",SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,990420,139166,2022-06-27,2022,1857600.0,"CHAMPION, INC.",CHAMPION SUBTIER DIRECT PAYMENT UNDER GRANITE CONSTRUCTION PO #7018988 (CS 106A)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994060,146703,2022-06-27,2022,48100.0,"BOLD ZEBRAS, LLC",FY22 POWER PLATFORM CONSULTING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995744,146863,2022-06-27,2022,67388.19,COLOSSAL CONTRACTING LLC,CCTV MEDIA CONVERTERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995835,146966,2022-06-27,2022,99115.0,COLOSSAL CONTRACTING LLC,FY22 VIEWSONIC MONITORS:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999543,146918,2022-06-27,2022,87322.5,COLOSSAL CONTRACTING LLC,FY22 SENNHEISER SPEAKERS (PRIMENET):
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999989,146626,2022-06-27,2022,197177.15,COLOSSAL CONTRACTING LLC,S6G NETWORK UPGRADES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302798,145571,2022-06-28,2022,328489.0,"RHOADS INDUSTRIES, INC.",TF-150 LUBE OIL CONSOLE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303769,7019070,2022-06-28,2022,56971.28,MARCOM LLC,"FY20-FY25 CHEMICAL MANGEMENT SERVICES, GARDNER, DAWSON, LAWSON"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304123,146752,2022-06-28,2022,52250.2,GARRISON FIRE & RESCUE CORP.,ESS NEW HIRE TURNOUT GEAR ORDER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309685,146891,2022-06-28,2022,33000.0,CONTAINER PRODUCTS CORPORATION,IP-1 B25 CLIPPED BOXES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2298558,146715,2022-06-29,2022,220880.0,MEL PRAGER INC,MEL PRAGER INC. DETECTOR EMULATORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301001,146740,2022-06-29,2022,112786.0,THE GRIEVE CORPORATION,"THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307277,146709,2022-06-29,2022,106486.0,SFS CHEMICAL SAFETY INC,CHEMICAL WASTE MANAGEMENT YEARLY MAINTENANCE FOR EMS 6.2
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991340,146367,2022-06-29,2022,108000.0,HAWORTH INC,HAWORTH DESIGN SURVEY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992668,146377,2022-06-29,2022,671213.14,COLOSSAL CONTRACTING LLC,VTC - VIDEO CONFERENCING SYSTEM ANNUAL SUPPORT/MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000313,146160,2022-06-30,2022,365869.26,DYNAMIC SYSTEMS INC,FY22 ORACLE HARDWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000831,146749,2022-06-30,2022,254703.41,COLOSSAL CONTRACTING LLC,PLANVIEW SOFTWARE RENEWAL - POP 8/15/22-8/14/23
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301712,7019070,2022-06-30,2022,101370.56,MARCOM LLC,"FY20-FY25 CHEMICAL MANGEMENT SERVICES, GARDNER, DAWSON, LAWSON"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985919,146419,2022-06-30,2022,235969.0,STERLING COMPUTERS CORPORATION,FY22 COMMVAULT SOFTWARE LICENSES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992539,146897,2022-06-30,2022,45654.0,ASSURANCE DATA INC,CHECKMARX CXSAST SUBSCRIPTION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297774,147145,2022-08-11,2022,182641.78,"CTG FEDERAL, LLC",FY22 LAN TECH REFRESH #2
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997485,147204,2022-08-25,2022,159844.0,"WESTWIND COMPUTER PRODUCTS, INC.",EB RPCO KVM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301201,147446,2022-09-01,2022,62870.0,KEYENCE CORPORATION OF AMERICA,KEYENCE LASER PROFILOMETER ADDITIONAL PERIPHERALS AND SPARES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303483,147344,2022-09-01,2022,59924.34,LOGISTICS365 INC,IR THERMAL CAMERAS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304380,147594,2022-09-01,2022,232480.0,STRUERS INC,NON TWD ORDER FOR CHASE NELSON FOR OPS. EXAMS EQUIPMENT SUPPLY.
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304974,146934-0002,2022-09-01,2022,87893.2,"INFORMATION SYSTEMS LABORATORIES, INC",ISL MASTER AGREEMENT FOR SNAP SOFTWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305756,146934-0003,2022-09-01,2022,105938.4,"INFORMATION SYSTEMS LABORATORIES, INC",ISL MASTER AGREEMENT FOR SNAP SOFTWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308467,146934-0001,2022-09-01,2022,64914.4,"INFORMATION SYSTEMS LABORATORIES, INC",ISL MASTER AGREEMENT FOR SNAP SOFTWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308759,147613,2022-09-01,2022,35690.22,"HILL & MARKES, LLC",HILL & MARKES JANITORIAL SUPPLIES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,993102,147137,2022-09-01,2022,55980.0,TRANE U.S. INC.,SITE-TRANE B75 MAU REPLACEMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303377,140911-0011,2022-09-02,2022,85200.0,"THE M&P LAB, INC.",MASTER AGREEMENT FOER WORK AUTHORIZATIONS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1004208,147165,2022-09-07,2022,123892.5,"PENGATE HANDLING SYSTEMS, INC.",SWING -REACH TRUCK
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303849,147026,2022-09-07,2022,1127000.0,LUNA INNOVATIONS INCORPORATED,LUNA MODIFICATIONS PHASE II
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309213,147056-0003,2022-09-07,2022,90000.0,"ASCYNDENT, LLC",FY22 DATA HUB PROFESSIONAL OFFSITE SERVICES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302757,147385,2022-09-08,2022,45000.0,MODELON INC.,(ATIP - PITSCHMAN) MODELON SOFTWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305994,147553,2022-09-08,2022,57140.0,SCHEDMD LLC,FY22 SLURM SUPPORT & TRAINING CLASS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,986954,147227,2022-09-08,2022,125693.0,"SIMAKAS COMPANY, INC.",WALLACE - PIPING ORDER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995748,147156,2022-09-08,2022,137925.11,HOLMANS USA CORPORATION,NETWORK EQT FOR GPU CLUSTERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305258,147589,2022-09-09,2022,40983.0,ZIBRA CORPORATION,ZIBRA BORESCOPE PROBES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2296936,147647,2022-09-12,2022,31246.65,"W.W. GRAINGER, INC.",NEW TABLES AND CHAIRS FOR THE CAFE (ALYSON EMERY)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300231,147572,2022-09-12,2022,78100.0,EXXACT CORPORATION,RSVT - VIVE PRO SECURE - SY SUPPLY AND SPARES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308322,146952,2022-09-12,2022,44466.53,"INFORMATION SYSTEMS LABORATORIES, INC",PLAN FOR A CODE MERGE OF RELAP5-3D WITH NUPAC
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,993474,147571,2022-09-12,2022,86310.0,"WESTWIND COMPUTER PRODUCTS, INC.",RSVT - POWER WORKSTATIONS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997046,147315,2022-09-12,2022,279415.64,DYNAMIC SYSTEMS INC,FY22 ORACLE PCA NODES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001467,147260,2022-09-13,2022,180761.79,"NIKON METROLOGY, LLC",LARGE OPTICAL INSPECTION SYSTEM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2298734,147013,2022-09-13,2022,437825.0,"APPLIED POWER SYSTEMS, INC.",POWER ELECTRONIC INVERTERS FOR KS B28
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2299962,147650,2022-09-13,2022,62201.0,UNITECH SERVICES GROUP,TSS JOB
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309891,147653,2022-09-13,2022,55712.15,"A. BLAIR POWELL COMPANY, INC.",MEYERS - LOOP 29 CONTROL VALVES REFURBISHMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,993241,147377,2022-09-13,2022,93000.0,"ALPHA SPECTRA, INC.",ALPHA DETECTORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999558,147238,2022-09-13,2022,131073.41,COLOSSAL CONTRACTING LLC,NRF NETWORK INFRASTRUCTURE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2298159,146528,2022-09-14,2022,312274.81,"HB WORKPLACES, LLC",S5G 2ND FLOOR CUBICLE REPLACEMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305131,140349-0074,2022-09-14,2022,122117.55,"O'CONNELL ELECTRIC COMPANY, INC.",DATA COMMUNICATION NETWORK INFRASTRUCTURE FOR KNOLLS AND KESSELRING SITES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985139,146886,2022-09-14,2022,61583.12,OLYMPUS AMERICA INC,OLYMPUS DSX 1000
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,986511,147475,2022-09-14,2022,40000.0,UNIVERSITY OF PITTSBURGH - OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,(ATIP - RUFFLEY) SHREC IUCRC AT UNIVERSITY OF PITTSBURGH - MEMBERSHIP
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,987021,147268,2022-09-14,2022,283000.0,"ADVANCED MAGNET LAB, INC.",(ATIP - MUNROE) PASSIVE MAGNETIC BEARING - PHASE 2
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991493,146796,2022-09-14,2022,150500.0,"SHAWMUT EQUIPMENT COMPANY, INCORPORATED",HEAVY LIFT CRANE (HLC) MODIFICATION CONTRACT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997433,147537,2022-09-14,2022,43855.02,COLOSSAL CONTRACTING LLC,"29014, LINE ITEMS #4, 5, 9 & 10."
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1004281,147406,2022-09-15,2022,72433.0,ILLINOIS TOOL WORKS INC.,MICROHARDNESS TESTER FOR CELL 4
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2296958,147064,2022-09-15,2022,164381.5,"DATRON USA, INC.",E7 - MINI MILL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304836,146550,2022-09-15,2022,34000000.0,"BATTELLE ENERGY ALLIANCE, LLC",ATR 2C CUBICLE REFURBISHMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305175,147539,2022-09-15,2022,93240.0,CONTAINER PRODUCTS CORPORATION,ORDER #10 B-25 B-12 IP-1 CONTAINERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307506,146745,2022-09-15,2022,566000.0,"HOOSICK VALLEY CONTRACTORS, INC.",SUSTAINABILITY - UTILITY METER INSTALLATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2310096,139919-0052,2022-09-15,2022,32850.0,"BATTELLE SAVANNAH RIVER ALLIANCE, LLC",LOW LEVEL RADIOACTIVE WASTE TO SRS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985612,147253,2022-09-15,2022,86700.0,ROZELL NORTH LLC,DISMANTLE TF-119 STA. 3 AND 5
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307843,147374,2022-09-16,2022,131276.0,"TILLEY MECHANICAL TECHNOLOGIES, INC.",VQPT FILTER & DEGAS SKID
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302223,147382,2022-09-19,2022,240657.12,DS GOVERNMENT SOLUTIONS CORP,LEASE OF 3DEXPERIENCE LICENSES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302252,147649,2022-09-19,2022,313724.0,"FPOLISOLUTIONS, LLC",SIMULATION FRAMEWORK AND DATA ONTOLOGY TOOLS TO BEPU ANALYSIS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304172,147200,2022-09-19,2022,300000.0,"UBERETHER, INC.",SAILPOINT PROFESSIONAL SERVICES (10/01/2022-09/30/2023)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305430,147597,2022-09-19,2022,84220.0,TELETRIX CORPORATION,TELETRIX
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309890,147107,2022-09-19,2022,87940.0,"COMSOL, INC.",(ATIP - MUNROE) COMSOL ADDITIONAL LICENSES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998277,147440,2022-09-19,2022,31870.0,EASY LIFT EQUIPMENT CO INC,DRUM HAULER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998609,147640,2022-09-19,2022,43068.18,COLOSSAL CONTRACTING LLC,TACLANE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297234,147596,2022-09-20,2022,42450.0,"MIRION TECHNOLOGIES (CANBERRA), INC.",OSPREYS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301230,146768,2022-09-20,2022,99181.0,MULTI-PHASE CONTRACTING CORP.,M290 VIP INSTALLATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306564,147535,2022-09-20,2022,803436.0,"MONSTER GOVERNMENT SOLUTIONS, LLC","TALENT MANAGEMENT, RECRUITMENT AND WEBSITE MAINTENANCE FOR A THREE YEAR PERIOD"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307223,147250,2022-09-20,2022,78952.0,"THOMPSON & JOHNSON EQUIPMENT CO., INC.",TOYOTA ELECTRIC LIFT TRUCK
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308485,140349-0083,2022-09-20,2022,66306.3,"O'CONNELL ELECTRIC COMPANY, INC.",DATA COMMUNICATION NETWORK INFRASTRUCTURE FOR KNOLLS AND KESSELRING SITES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308785,140349-0084,2022-09-20,2022,50946.8,"O'CONNELL ELECTRIC COMPANY, INC.",DATA COMMUNICATION NETWORK INFRASTRUCTURE FOR KNOLLS AND KESSELRING SITES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995083,147284,2022-09-20,2022,77596.0,FEDERAL RESOURCES CORPORATION,TRELLIX/MCAFEE CONSULTING SERVICES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2296201,129672-0008,2022-09-21,2022,193500.0,JAMES H. MALOY INC,2018 EARTHWORKS MASTER AGREEMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2296810,129672-0007,2022-09-21,2022,148200.0,JAMES H. MALOY INC,2018 EARTHWORKS MASTER AGREEMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297962,147206,2022-09-21,2022,348000.0,JAMES H. MALOY INC,O2 SANITARY LINE REPLACEMENT PROJECT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981458,147303,2022-09-21,2022,319850.0,ROZELL NORTH LLC,VQPT MAIN AUXILIARY SKID - BTP
